Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
,The Monkey King: Reborn,,"April 2, 2021 (China)",,1 hr 35 min,Action Animation Fantasy,"A long, long time ago, devils were rampant in East-land. Master Tang, who was second apprentice of Buddha Rulai in his previous life, swore to Leiyin Temple in West to fetch scriptures to purify East-land.","['Yenni Ann', 'Xuecen Bai', 'Zhongyang Baomu', 'Jiang Bian']","['Yunfei Wang', 'Yunfei Wang', 'Yunfei Wang', ""Cheng'en Wu"", 'Xiaoyu Wu', 'Sebastien Pan']"
,No Escapes,,"March 17, 2021 (South Korea)",,2 hr 11 min,Action Drama,A heroic story about firefighters and rescuers. What some may call an act of bravery is an ordinary day for them.,"['Konstantin Khabenskiy', 'Ivan Yankovskiy', 'Stasya Miloslavskaya', 'Andrey Smolyakov']","['Alexey Nuzhny', 'Nikolay Kulikov', 'Konstantin Mayer', 'Alexey Nuzhny', 'Nikita Mikhalkov', 'Alexey Nuzhny', 'Leonid Vereshchagin', 'Anton Zlatopolskiy', 'Kirill Borodulev', 'Mikhail Milashin', 'Avet Oganesyan', 'Sergey Agin']"
,The Bodin's in the Land of Smile,,"November 17, 2021 (France)",,1 hr 38 min,Comedy,Christian Bodin and his mother Maria Bodin are set on an adventure for the Land of Smiles. They meet many zany characters and face several obstacles along their journey in Thailand.,"['Vincent Dubois', 'Jean-Christian Fraiscinet', 'Nicolas Marié', 'Fanny Dubois']","['Frédéric Forestier', 'Vincent Dubois', 'Jean-Christian Fraiscinet', 'Eric Le Roch', 'Frédéric Forestier', 'Vincent Dubois', 'Jean-Christian Fraiscinet', 'Vincent Dubois', 'Jean-Christian Fraiscinet', 'Claude Cyndecki', 'Oliver Dax', 'Dominique Gauriaud', 'Gan Guo', 'Charles Olins', 'Stéphane Le Parc', 'Olivier Gourlay', 'Sandro Lavezzi', 'Florian Augis', 'Stephanie Bertrand Carussi']"
"$138,424",The Worst Person in the World,Neon,"October 13, 2021 (France)",R,2 hr 8 min,Comedy Drama Romance,"The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.","['Renate Reinsve', 'Anders Danielsen Lie', 'Herbert Nordrum', 'Hans Olav Brenner']","['Joachim Trier', 'Eskil Vogt', 'Joachim Trier', 'Andrea Berentsen Ottmar', 'Thomas Robsahm', 'Ola Fløttum', 'Kasper Tuxen', 'Olivier Bugge Coutté', 'Roger Rosenberg']"
,Character,,"June 11, 2021 (Japan)",,2 hr 5 min,Crime Drama Mystery Thriller,"A kind man aspires to become a comic creator, but villains and evil deeds do not come easily to him. Things take a surprise turn when he comes across a family who were described as idealized that are no more.","['Masaki Suda', 'Satoshi Fukase', 'Mitsuki Takahata', 'Shidô Nakamura']","['Akira Nagai', 'Takashi Nagasaki', 'Takashi Nagasaki', 'Anna Kawahara', 'Akira Nagai', 'Youki Kojima']"
,On the Line,,"September 15, 2021 (South Korea)",,1 hr 49 min,Action Crime Drama,"Seo-joon, loses everything to voice phishing and infiltrates an organization in China to meet Kwak Pro, the designer behind this phishing system.","['Byun Yo-han', 'Kim Mu-yeol', 'Park Myeong-hoon', 'Lee Joo-young']","['Gok Kim', 'Sun Kim']"
,On Your Mark,,"June 18, 2021 (China)",,1 hr 44 min,Comedy Drama Sport,A boy diagnosed with multiple sclerosis achieves his dream of running a marathon with the help of his taxi driver dad and his tough coach.,"['Yanhui Wang', 'Youhao Zhang', 'Beibi Gong', 'Wenjuan Feng']","['Keng Guan Chiu', 'Wing Wu', 'Yizhou Xu', 'Jishun Sun', 'Lianjing Wang']"
,Stand by Me,,"September 9, 2021 (China)",,1 hr 43 min,Comedy Romance,"To what extent would you be willing to do for the girl you love? Jiu Bing has been stuck in the friend zone with Bo He since he was twelve. Even though he tries everything to win her heart, he fails in crossing the line. When working as a part-time pacer, Jiu Bing meets Xia Tian. They later become internet celebrities by accident. After putting Bo He first for a long time, Jiu Bing gradually realizes what role he plays in Bo He's life, and finally finds where his heart belongs.","['Mason Lee', 'Yu-Wei Shao', 'Jui-Hsueh Tsai', 'Chung-Heng Chu']","['Meng-Chieh Lai', 'Meng-Chieh Lai', 'Hsueh-Jung Liu', 'Kai-Tien Hua', 'Shih-Ken Lin', 'Wen-Chun Tung', 'Dennis Wu', 'Wei Chun Chen', 'Han-wei Huang', 'Chun-Hung Chen', 'Chih-cheng Wang']"
,The Fable: The Killer Who Doesn't Kill,,"June 18, 2021 (Japan)",,2 hr 13 min,Action Comedy Mystery Thriller,The Fable/Akira Sato killed 5 men 4 years ago. He meets the girl injured back then in a wheelchair. She's staying with the 6th on his kill list canceled last moment. The 6th is now scamming/extorting people.,"[""Jun'ichi Okada"", 'Fumino Kimura', 'Yurina Hirate', 'Masanobu Andô']","['Kan Eguchi', 'Kan Eguchi', 'Katsuhisa Minami', 'Masahiro Yamaura', 'Naoto Fujimura', 'Mitsuru Satô', 'Takeshi Udaka', 'Antongiulio Frulio', 'Kôji Naoi', 'Naomi Itakura', 'Takeshi Wada']"
,What Did You Eat Yesterday?,,"November 3, 2021 (Japan)",,2 hr,Comedy Drama Romance,Shiro Kakei lives with his boyfriend Kenji Yabuki. Shiro works as an attorney and cooks well. He is meticulous and also thrifty. Kenji is a hairdresser with a good personality.,"['Hidetoshi Nishijima', 'Seiyô Uchino', 'Kôji Yamamoto', 'Hayato Isomura']","['Kazuhito Nakae', 'Naoko Adachi', 'Fumi Yoshinaga', 'Atsushi Satô', 'Mariko Seto']"
"$164,087",Aline,Roadside Attractions,"November 10, 2021 (France)",PG-13,2 hr 6 min,Biography Comedy Drama Music,"With the support of her family and the man she loves, the 14th child of a modest family will become the most famous singer in the world.","['Valérie Lemercier', 'Sylvain Marcel', 'Danielle Fichaud', 'Roc Lafortune']","['Valérie Lemercier', 'Valérie Lemercier', 'Brigitte Buc', 'Sidonie Dumas', 'Alice Girard', 'Vindhya Sagar', 'Edouard Weil', 'Laurent Dailland', 'Jean-François Elie', 'Emmanuelle Duplay']"
,Krack,,"January 10, 2021 (India)",,2 hr 34 min,Action Crime Drama Thriller,"Krack is an action film which follows Veera Shankar, a hot headed police sergeant, who forms a vicious rivalry with notorious crime figure, Katari Krishna.","['Ravi Teja', 'Shruti Haasan', 'Sudhakar Komakula', 'Samuthirakani']","['Gopichand Malineni', 'Gopichand Malineni', 'Sai Madhav Burra', 'Gopichand Malineni', 'Madhu B.', 'Sonu Sinha', 'S. Thaman', 'G.K. Vishnu', 'Navin Nooli']"
,The Last Warrior,,"July 9, 2021 (China)",PG,1 hr 51 min,Action Adventure Animation Fantasy,"It tells the tale of a young girl named Jade and a terracotta warrior named Magnus who must team up to fight the creatures that keep attacking their Qin dynasty underground city, and who eventually fall in love.","['Chris Boike', 'Olivia Seaton-Hill', 'Joseph S. Lambert', ""Paul 'Maxx' Rinehart""]","['Leon Ding', 'Yongchang Lin', 'Tiechi Cui', 'Pamela Hickey', 'Dennys McCoy', 'Rachel Xu', 'Mike de Seve', 'Karen Li', 'Daoqiang Liu', 'Daisy Shang']"
,Kaiserschmarrndrama,,"AugusDDt 5, 2021 (Germany)",,1 hr 36 min,Comedy Crime,"A homicide in the little Bavarian village of Niederkaltenkirchen, relationship problems, and a lot of Bavarian charm.","['Sebastian Bezzel', 'Simon Schwarz', 'Lisa Maria Potthoff', 'Enzi Fuchs']","['Ed Herzog', 'Stefan Betz', 'Rita Falk', 'Ed Herzog', 'Kerstin Schmidbauer', 'Martin Probst', 'Stephan Schuh', 'Stefan Essl', 'Jochen Retter', 'Anette Ingerl']"
,"Caution, Hazardous Wife: The Movie",,"March 19, 2021 (Japan)",,1 hr 59 min,Action Adventure Drama,From a TV serial superspy Nami becomes amnesiac and joins her partner investigating dastardly Russians and corrupt corporations. The climax on a research ship ties the show together wonderfully. Is Nami really amnesiac? Watch it.,"['Haruka Ayase', 'Rei Dan', 'Fumiyo Kohinata', 'Atsuko Maeda']","['Tôya Satô', 'Kazuki Kaneshiro', 'Yukiko Manabe', 'Yôko Edami', 'Nobuyuki Iinuma', 'Tadahisa Sakamoto', 'Kazutoshi Wadakura', 'Masahiro Tokuda', 'Katsumi Yanagijima']"
,Detective Conan: The Scarlet Alibi,,"February 11, 2021 (Japan)",,1 hr 33 min,Animation Crime Mystery,,,
,Never Stop,,"June 10, 2021 (New Zealand)",,1 hr 38 min,Drama Sport,"Tianyi Wu, a young running champion, returns to his hometown, aiming to get off his chest the failure to surpass his former teammate, Chaoyue Hao. But he doesn't expect to see that Chaoyue's life is in shambles as well.","['Cao Bingkun', 'Li Chen', 'Tiecheng Guo', 'Bowen Han']","['Bowen Han', 'Zifu Jia', 'Lingji Wang', 'Charlie Wing Fung Wong']"
,Ainbo,,"February 12, 2021 (Vietnam)",,1 hr 24 min,Adventure Animation Comedy Family Fantasy,"An epic journey of a young hero and her Spirit Guides, ""Dillo"" a cute and humorous armadillo and ""Vaca"" a goofy oversized tapir, who embark on a quest to save their home in the spectacular Amazon Rainforest.","['Lola Raie', 'Naomi Serrano', 'Dino Andrade', 'Joe Hernandez']","['Richard Claus', 'Jose Zelada', 'Richard Claus', 'Brian Cleveland', 'Jason Cleveland', 'Larry Wilson', 'Jose Zelada', 'Richard Claus', 'Cesar Zelada', 'Jose Zelada', 'Sergio Zelada', 'Vidjay Beerepoot', 'Job ter Burg']"
,Eiga Sumikkogurashi: Aoi tsukiyo no mahô no ko,,"November 5, 2021 (Japan)",,1 hr 5 min,Animation Family Fantasy,,"['Yoshihiko Inohara', 'Manami Honjô']","['Takahiro Ômori', 'Reiko Yoshida', 'Yoshiaki Dewa', 'Yuri Habuka', 'Yurie Minakata']"
,Black Box,,"September 8, 2021 (France)",,2 hr 9 min,Drama Mystery Thriller,A young and talented black box analyst is on a mission to solve the reason behind the deadly crash of a brand new aircraft.,"['Pierre Niney', 'Lou de Laâge', 'André Dussollier', 'Sébastien Pouderoux']","['Yann Gozlan', 'Nicolas Bouvet-Levrard', 'Yann Gozlan', 'Jérémie Guez', 'Simon Moutaïrou', 'Wassim Béji', 'Thibault Gast', 'Matthias Weber', 'Philippe Rombi', 'Pierre Cottereau', 'Valentin Féron', 'Michel Barthélémy']"
,The Soul,,"January 15, 2021 (China)",,2 hr 10 min,Drama Horror Mystery Sci-Fi Thriller,"The founder of a corporation developing a futuristic cancer treatment is brutally murdered, and a prosecutor sidelined by the illness asks to lead the case, assisted by his newly pregnant detective wife.","['Chang Chen', 'Janine Chun-Ning Chang', 'Anke Sun', 'Christopher Ming-Shun Lee']","['Wei-Hao Cheng', 'Wei-Hao Cheng', 'Bo Jiang', 'Pai Lunn Jin', 'Alba Hu', 'Kartik Vijay', 'Max Huang', 'Shuo-Lin Liang', 'Huei-Li Liao']"
,¡A todo tren! Destino Asturias,,"July 9, 2021 (Spain)",,1 hr 30 min,Comedy,"Ricardo is the chosen parent to take all the kids to a camp by train. On a stop, Ricardo and grandpa Felipe take an outdoors smoke-break, and the train leaves, with the children but without the grown-ups, setting off a hilarious chase.","['Santiago Segura', 'Leo Harlem', 'Alan Miranda', 'Eneko Otero']","['Santiago Segura', 'Benjamin Dumont', 'Benjamin Euvrard', 'Marta González de Vega', 'Ingrid Morley-Pegge', 'Santiago Segura', 'Charly de Witte', 'Ricardo Marco Budé', 'María Luisa Gutiérrez', 'Ignacio Salazar-Simpson', 'Santiago Segura', 'Roque Baños', 'Ángel Iguácel', 'Fran Amaro']"
,Baragaki: Unbroken Samurai,,"October 15, 2021 (Japan)",,2 hr 28 min,Action Drama History,"Set in the 19th century, ""Moeyo Ken"" follows the life of Toshizo Hijikata. He was the vice-commander of the Shinsengumi and fought against the Meiji Restoration.","[""Jun'ichi Okada"", 'Kô Shibasaki', 'Ryohei Suzuki', 'Ryôsuke Yamada']","['Masato Harada', 'Masato Harada', 'Ryôtarô Shiba', 'Yoshihiro Satô', 'Shinnosuke Usui', 'Takahide Shibanushi']"
,Dad,,"November 20, 2021 (Russia/CIS)",,1 hr 16 min,Comedy Drama Romance,"This is the story of the protagonist's eventful journey to his Dad, a typical Russian peasant who became a father at the dawn of the 1990s and raised his son according to all-Soviet traditions.","['Vladimir Vdovichenkov', 'Elena Lyadova', 'Stanislav Starovoytov', 'Nadezhda Mikhalkova']","['Dmitriy Efimovich', 'Bill Diamond', 'Dmitriy Efimovich', 'Aleksandr Kagarmanov', 'Aleksey Litvinenko', 'Aleksey Nikolaev', 'Alexander Nikolaev', 'Pavel Tikhomirov', 'Alexander Turkin', 'Anton Zaytsev', 'Aleksandr Dulerayn', 'Gavriil Gordeev', 'Ivan Kalashnikov', 'Artyom Loginov', 'Roman Petrenko', 'Anton Shchukin', 'Arkadiy Vodakhov', 'Anton Zaytsev', 'Aleksey Kestner', 'Aleksandr Tananov', 'Ekaterina Pivneva', 'Marsel Shamshulin', 'Denis Bauer']"
"$47,211,490",The Lord of the Rings: The Fellowship of the Ring,New Line Cinema,"December 19, 2001 (16 markets)",PG-13,2 hr 58 min,,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,"['Elijah Wood', 'Ian McKellen', 'Orlando Bloom', 'Sean Bean']","['Peter Jackson', 'J.R.R. Tolkien', 'Fran Walsh', 'Philippa Boyens', 'Peter Jackson', 'Peter Jackson', 'Barrie M. Osborne', 'Tim Sanders', 'Fran Walsh', 'Howard Shore', 'Andrew Lesnie', 'John Gilbert', 'Grant Major']"
,All About My Mother,,"September 17, 2021 (China)",,2 hr,Drama,"Peizhen Ji, the mother of Xiaomei Li, was the center of the entire family, who took care of everybody. Their seemingly perfect life was not what it looks like. Xiaomei Li worked in Beijing with problems of her own, tired of mom trying to control her life. Wenfang, Li, Peizhen's husband was a doctor who had to work in the emergency room, unable to continue his career of a surgeon due a malpractice case. Her mother-in-law suffered from severe Alzheimer's disease and was dependent on Peizhen's care for daily activities. Finally Penzhen retired from her teacher's job, however she was diagnosed with late stage cancer, with only four months to live..","['Fan Xu', 'Jingyi Zhang', 'Yajun Xu', 'Xinyi Zhang']","['Tianyu Zhao', 'Xiaowei Tian', 'Tianyu Zhao', 'Zhu Zhu']"
,Moonbound,,"July 8, 2021 (New Zealand)",PG,1 hr 25 min,Adventure Animation Comedy Family Fantasy Sci-Fi,A young boy embarks on an intergalactic mission to save his little sister from the clutches of a vengeful man on the moon.,"['Jacob Banigan', 'Stephan Benson', 'David Daria', 'Gerti Drassl']","['Ali Samadi Ahadi', 'Ali Samadi Ahadi', 'Arne Nolting', 'Mohammad Farokhmanesh', 'Frank Geiger', 'Armin Hofmann', 'Mayank Jhalani', 'Ali Samadi Ahadi', 'Ali N. Askin']"
,The Eleventh Chapter,,"April 2, 2021 (China)",,1 hr 55 min,Comedy Drama,A man must attempt to clear his name after a theatre puts on a play that accuses him of committing a 30-year-old murder.,"['Jianbin Chen', 'Xun Zhou', 'Leah Dou', 'Da Peng']","['Jianbin Chen', 'Jianbin Chen', 'Zhilong Lei', 'Jianrong Niu', 'Niu Niu', 'Anwei Bai', 'Jianbin Chen', 'Yuan Fang', 'Hongchao Yu']"
,The Medium,,"July 14, 2021 (South Korea)",,2 hr 10 min,Horror,A horrifying story of a shaman's inheritance in the Isan region of Thailand. What could be possessing a family member might not be the Goddess they make it out to be.,"['Narilya Gulmongkolpech', 'Sawanee Utoomma', 'Sirani Yankittikan', 'Yasaka Chaisorn']","['Banjong Pisanthanakun', 'Cha-won Choi', 'Chantavit Dhanasevi', 'Na Hong-jin', 'Banjong Pisanthanakun', 'Siwawut Sewatanon', 'Na Hong-jin', 'Banjong Pisanthanakun', 'Chatchai Pongprapaphan', 'Naruphol Chokanapitak', 'Thammarat Sumethsupachok', 'Arkadech Keawkotr']"
,The Vault,,"March 4, 2021 (Hong Kong)",R,1 hr 58 min,Action Thriller,Follows a genius engineering graduate who is interested in the Bank of Spain's safe.,"['Freddie Highmore', 'Astrid Bergès-Frisbey', 'Sam Riley', 'Liam Cunningham']","['Jaume Balagueró', 'Rafa Martínez', 'Andrés M. Koppel', 'Borja Glez. Santaolalla', 'Michel Gaztambide', 'Rowan Athale', 'Rafa Martínez', 'Andrés M. Koppel', 'Borja Glez. Santaolalla', 'Álvaro Augustin', 'Ghislain Barrois', 'Freddie Highmore', 'Eneko Lizarraga', 'Francisco Sánchez Ortiz', 'Arnau Bataller', 'Daniel Aranyó', 'David Gallart', 'Patrick Salvador']"
,Kaguya-sama: Love Is War,,"September 11, 2020 (China)",,1 hr 53 min,Comedy Drama Romance,"A high school girl and boy are part of the student council at a pricey school. They have a crush on one another, but have kept it under wraps so far. With awareness and an inkling of what the other one feels for each the challenge becomes to make the opposite side profess his or her love first.","['Shô Hirano', 'Kanna Hashimoto', 'Hayato Sano', 'Natsumi Ikema']","['Hayato Kawai', 'Aka Akasaka', 'Yûichi Tokunaga', 'Yasushi Hanamura', 'Hanako Tabata', 'Ryûichi Takita']"
"$2,908,221",The Protégé,Lionsgate Films,"August 19, 2021 (Russia/CIS)",R,1 hr 49 min,Action Thriller,"Rescued as a child by the legendary assassin Moody, Anna is the world's most skilled contract killer. However, when Moody is brutally killed, she vows revenge for the man who taught her everything she knows.","['Michael Keaton', 'Maggie Q', 'Samuel L. Jackson', 'David Rintoul']","['Martin Campbell', 'Richard Wenk', 'Moshe Diamant', 'Yariv Lerner', 'Christopher Milburn', 'Arthur Sarkissian', 'Robert Van Norden', 'Photek', 'David Tattersall', 'Angela M. Catanzaro', 'Wolf Kroeger']"
"$15,182",Lost Illusions,Music Box Films,"October 20, 2021 (France)",,2 hr 29 min,Drama Romance,"Lucien de Rubempré, a young, lower-class poet, leaves his family's printing house for Paris. Soon, he learns the dark side of the arts business as he tries to stay true to his dreams.","['Benjamin Voisin', 'Cécile de France', 'Vincent Lacoste', 'Xavier Dolan']","['Xavier Giannoli', 'Xavier Giannoli', 'Honoré de Balzac', 'Jacques Fieschi', 'Xavier Giannoli', 'Yves Stavrides', 'Olivier Delbosc', 'Sidonie Dumas', 'Christophe Beaucarne', 'Riwanon Le Beller', 'Cyril Nakache', 'Riton Dupire-Clément']"
,Agent Backkom: King's Bear,,"July 23, 2021 (China)",,1 hr 35 min,Animation,The continuing adventures of Backkom Bear as he tries to become a top class secret agent.,"['Zhenhe Ling', 'Tang Shuiyu', 'Jiaqi Xu', 'Ren Yaming']","['Zhang Yang', 'Yiran Pan', 'Liu Peiju', 'Zhang Yang', 'Yilin Wang', 'Yujie Li']"
,Pil's Adventures,,"August 11, 2021 (France)",PG,1 hr 29 min,Adventure Animation Family Fantasy,A spunky young girl disguises herself as a princess in order to save the kingdom and the heir to the throne.,"['Kaycie Chase', 'Paul Borne', 'Julien Crampon', 'Pierre Tessier']","['Julien Fournet', 'Julien Fournet', 'David Alaux', 'Victor Elizalde', 'Mayank Jhalani', 'Eric Tosti', 'Jean-François Tosti', 'Olivier Cussac', 'Magali Batut', 'Hélène Blanchard', 'Jean-Christian Tassy']"
,Honey Lemon Soda,,"July 9, 2021 (Japan)",,1 hr 51 min,Comedy Drama Romance,A shy schoolgirl meets a laid-back boy with lemon-yellow hair.,"['Raul Murakami', 'Ai Yoshikawa', 'Mayu Hotta', 'Tatsuomi Hamada']","['Kôji Shintoku', 'Mayu Murata', 'Nami Yoshikawa']"
,Delicious,,"September 8, 2021 (France)",,1 hr 52 min,Comedy Drama History,"France, 1789, just before the Revolution. With the help of a surprising talented young woman, a chef who has been sacked by his noble master finds the strength to free himself from his position as a servant and opens the first ever restaurant.","['Grégory Gadebois', 'Isabelle Carré', 'Benjamin Lavernhe', 'Guillaume de Tonquédec']","['Éric Besnard', 'Éric Besnard', 'Nicolas Boukhrief', 'Philip Boëffard', 'Christophe Rossignon', 'Christophe Julien', 'Jean-Marie Dreujou', 'Lydia Decobert', 'Bertrand Seitz']"
,I Don't Have Any Money Left in My Retirement Account,,"October 30, 2021 (Japan)",,1 hr 55 min,Comedy Drama Family,"Atsuko and Akira are a husband and wife duo with a daughter and a son. Atsuko is in charge of the retirement finances. She saves from money given to her by her husband and also earns money herself by working part-time. She stretches every yen by leading a frugal life. yet, expenses come up. These include their daughter's upcoming wedding and the funeral expenses of the husband's father. Then, and at exactly the worst time, the couple finds itself unemployed.","['Shô Aikawa', 'Yûki Amami', 'Sandayû Dokumamushi', 'Yumiko Fujita']","['Tetsu Maeda', 'Miu Kakiya', 'Hiroshi Saitô', 'Arimasa Okada', 'Harumi Fuuki']"
,Girls to Buy,,"November 26, 2021 (Poland)",,2 hr 26 min,Drama,"It follows a young woman who becomes an escort as a way of getting out of her small town, but she soon discovers she has no control over her situation.","['Paulina Galazka', 'Katarzyna Figura', 'Katarzyna Sawczuk', 'Olga Kalicka']","['Maria Sadowska', 'Mitja Okorn', 'Lucas Coleman', 'Peter Pasyk', 'Max Turell', 'Jan Belcl', 'Kornelia Strzelecka', 'Agnieszka Olejnik', 'Mitja Okorn', 'Dorota Rabczewska', 'Emil Stepien', 'Dominik Buczkowski', 'Patryk Kumór', 'Arthur Reinhart', 'Pawel Witecki', 'Wojciech Zogala']"
,Green Snake,,"July 23, 2021 (China)",,2 hr 11 min,Action Adventure Animation Fantasy,Animated adaptation of the classic Chinese folktale. Sequel to the 2019 film 'White Snake'.,"['Xiaoxi Tang', 'Zhang Fuzheng', 'Islam Abdelbadia', 'Zhongyang Baomu']","['Amp Wong', 'Damao']"
,Sunny Sisters,,"June 11, 2021 (China)",,1 hr 58 min,Comedy,A group of seven friends from high school reunite after 24 years upon learning that their leader has been diagnosed with cancer.,"['Xu Chen', 'Lele Dai', 'Xiaohan Jiang', 'Yixuan Jiang']","[""Bei'er Bao"", 'Li Nan', 'Mei Ah', 'Chengwei Song', 'Peng Zhang', 'Zhenxi Cui', 'Jingfan Gao', 'Dan Lu', 'Varqa Buehrer', 'Chi-Ying Chan']"
,Contra,,"October 28, 2021 (Germany)",,1 hr 48 min,Comedy,A university professor's ignorance is exposed when he must prepare a student for a debate.,"['Nilam Farooq', 'Christoph Maria Herbst', 'Hassan Akkouch', 'Ernst Stötzner']","['Sönke Wortmann', 'Doron Wisotzky', 'Victor Saint Macary', 'Yaël Langmann', 'Noé Debré', 'Yvan Attal', 'Christoph Müller', 'Tom Spiess', 'Martin Todsharow', 'Holly Fink', 'Martin Wolf', 'Cordula Jedamski']"
,Hard Hit,,"June 23, 2021 (South Korea)",,15 min,Short Thriller,,"['Jason Granda', 'Zane McLain', 'Hillary Stahl', 'Jackie Walker']","['Franklin Carpio', 'Franklin Carpio', 'Anthony Bello', 'Franklin Carpio']"
,Little Canned Men,,"September 30, 2021 (China)",,1 hr 34 min,Comedy Fantasy,"Pipilu and Lu Xixi are twin brothers and sisters. Lu Xixi has excellent grades and Pipiru is naughty and playful. One day Lu Xixi found a strange can at home. In the can, five little people with only a matchstick appeared. Lu Xixi named them Doctor, Captain, Artist, Singer, and Diplomat. Pipiru and Rusisi, the brothers and sisters, after getting acquainted with the five canned people, their study and life have undergone earth-shaking changes, and they have started a series of fantasy adventures.","['Ying Liu', 'Yu Tian', 'Chundi Wen', 'Yuanjie Zheng']","['Fei Yu', 'Fei Yu', 'Yuanjie Zheng']"
