Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
,Welcome to the Sticks,,"February 27, 2008 (EMEA)",,1 hr 46 min,Comedy Romance,"A French public servant from Provence is banished to the far North. Strongly prejudiced against this cold and inhospitable place, he leaves his family behind to relocate temporarily there, with the firm intent to quickly come back.","['Kad Merad', 'Dany Boon', 'Zoé Félix', 'Lorenzo Ausilia-Foret']","['Dany Boon', 'Dany Boon', 'Alexandre Charlot', 'Alexandre Charlot', 'Franck Magnier', 'Franck Magnier', 'Claude Berri', 'Jérôme Seydoux', 'Fouede Zabaiou', 'Philippe Rombi', 'Pierre Aïm', 'Luc Barnier', 'Julie Delord', 'Alain Veyssier']"
"$21,018,141",Journey to the Center of the Earth,Warner Bros.,"July 10, 2008 (LATAM, APAC)",PG,1 hr 33 min,,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.","['Brendan Fraser', 'Josh Hutcherson', 'Aníta Briem', 'Seth Meyers']","['Eric Brevig', 'Michael D. Weiss', 'Jennifer Flackett', 'Mark Levin', 'Jules Verne', 'Beau Flynn', 'Charlotte Huggins', 'Andrew Lockington', 'Chuck Shuman', 'Steven Rosenblum', 'Paul Martin Smith', 'Dirk Westervelt', 'David Sandefur']"
"$30,480,153",The Day the Earth Stood Still,Twentieth Century Fox,"December 10, 2008 (7 markets)",PG-13,1 hr 44 min,,A remake of the 1951 classic science fiction film about an alien visitor and his giant robot counterpart who visit Earth.,"['Keanu Reeves', 'Jennifer Connelly', 'Kathy Bates', 'Jaden Smith']","['Scott Derrickson', 'David Scarpa', 'Edmund H. North', 'Paul Harris Boardman', 'Gregory Goodman', 'Erwin Stoff', 'Tyler Bates', 'David Tattersall', 'Wayne Wahrman', 'David Brisbin']"
"$38,683,480",Get Smart,Warner Bros.,"June 19, 2008 (9 markets)",PG-13,1 hr 50 min,,"Maxwell Smart, a highly intellectual but bumbling spy working for the CONTROL agency, is tasked with preventing a terrorist attack from rival spy agency KAOS.","['Steve Carell', 'Anne Hathaway', 'Alan Arkin', 'Dwayne Johnson']","['Peter Segal', 'Tom J. Astle', 'Matt Ember', 'Mel Brooks', 'Buck Henry', 'Michael Ewing', 'Alex Gartner', 'Andrew Lazar', 'Charles Roven', 'Trevor Rabin', 'Dean Semler', 'Richard Pearson', 'Wynn Thomas']"
"$24,717,037",Taken,Twentieth Century Fox,"February 27, 2008 (France)",PG-13,1 hr 30 min,,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.","['Liam Neeson', 'Maggie Grace', 'Famke Janssen', 'Leland Orser']","['Pierre Morel', 'Luc Besson', 'Robert Mark Kamen', 'Nathaniel Méchaly', 'Michel Abramowicz', 'Frédéric Thoraval', 'Hugues Tissandier']"
"$27,354,808",Jumper,Twentieth Century Fox,"February 13, 2008 (6 markets)",PG-13,1 hr 28 min,,A young man with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.,"['Hayden Christensen', 'Samuel L. Jackson', 'Jamie Bell', 'Rachel Bilson']","['Doug Liman', 'David S. Goyer', 'Jim Uhls', 'Simon Kinberg', 'Steven Gould', 'Lucas Foster', 'Simon Kinberg', 'Arnon Milchan', 'Jay Sanders', 'John Powell', 'Barry Peterson', 'Saar Klein', 'Dean Zimmerman', 'Don Zimmerman', 'Oliver Scholl']"
"$18,262,471",Yes Man,Warner Bros.,"December 18, 2008 (APAC)",PG-13,1 hr 44 min,,"A man challenges himself to say ""yes"" to everything.","['Jim Carrey', 'Zooey Deschanel', 'Bradley Cooper', 'John Michael Higgins']","['Peyton Reed', 'Nicholas Stoller', 'Jarrad Paul', 'Andrew Mogel', 'Danny Wallace', 'David Heyman', 'Richard D. Zanuck', 'Mark Oliver Everett', 'Lyle Workman', 'Robert D. Yeoman', 'Craig Alpert', 'Andrew Laws']"
"$20,172,474",What Happens in Vegas,Twentieth Century Fox,"May 7, 2008 (APAC, EMEA)",PG-13,1 hr 39 min,,"A man and a woman are compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.","['Cameron Diaz', 'Ashton Kutcher', 'Rob Corddry', 'Lake Bell']","['Tom Vaughan', 'Dana Fox', 'Michael Aguilar', 'Shawn Levy', 'Jimmy Miller', 'Christophe Beck', 'Matthew F. Leonetti', 'Matt Friedman', 'Stuart Wurtzel']"
"$27,450,296",Bedtime Stories,Walt Disney Studios Motion Pictures,"December 24, 2008 (EMEA)",PG,1 hr 39 min,,A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.,"['Adam Sandler', 'Keri Russell', 'Courteney Cox', 'Guy Pearce']","['Adam Shankman', 'Matt Lopez', 'Tim Herlihy', 'Matt Lopez', 'Jack Giarraputo', 'Andrew Gunn', 'Adam Sandler', 'Rupert Gregson-Williams', 'Michael Barrett', 'Tom Costain', 'Michael Tronick', 'Linda DeScenna']"
"$14,800,723",Australia,Twentieth Century Fox,"November 26, 2008 (Domestic, LATAM)",PG-13,2 hr 45 min,,"In 1939, an Englishwoman inherits a sprawling ranch in northern Australia and reluctantly makes a pact with a stockman to drive 2000 head of cattle over unforgiving landscape.","['Nicole Kidman', 'Hugh Jackman', 'Shea Adams', 'Eddie Baroo']","['Baz Luhrmann', 'Stuart Beattie', 'Baz Luhrmann', 'Ronald Harwood', 'Richard Flanagan', 'Baz Luhrmann', 'G. Mac Brown', 'Catherine Knapman', 'Baz Luhrmann', 'David Hirschfelder', 'Mandy Walker', 'Dody Dorn', 'Michael McCusker', 'Catherine Martin']"
"$38,531,374",You Don't Mess with the Zohan,Sony Pictures Releasing,"June 5, 2008 (Curaçao)",PG-13,1 hr 53 min,,An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.,"['Adam Sandler', 'John Turturro', 'Emmanuelle Chriqui', 'Nick Swardson']","['Dennis Dugan', 'Adam Sandler', 'Robert Smigel', 'Judd Apatow', 'Jack Giarraputo', 'Adam Sandler', 'Rupert Gregson-Williams', 'Michael Barrett', 'Tom Costain', 'Perry Andelin Blake']"
"$3,585,852",Ponyo,Walt Disney Studios Motion Pictures,"July 19, 2008 (Japan)",,1 hr 41 min,Adventure Animation Comedy Family Fantasy,"A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.","['Cate Blanchett', 'Matt Damon', 'Liam Neeson', 'Tomoko Yamaguchi']","['Hayao Miyazaki', 'Hayao Miyazaki', 'Melissa Mathison', 'Hayao Miyazaki', 'Stephen Alpert', 'Toshio Suzuki', 'Joe Hisaishi', 'Atsushi Okui', 'Hayao Miyazaki', 'Takeshi Seyama']"
"$21,027,007",Valkyrie,United Artists,"December 25, 2008 (Domestic)",PG-13,2 hr 1 min,,"A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers against Adolf Hitler during World War II.","['Tom Cruise', 'Bill Nighy', 'Carice van Houten', 'Kenneth Branagh']","['Bryan Singer', 'Christopher McQuarrie', 'Nathan Alexander', 'Gilbert Adler', 'Christopher McQuarrie', 'Bryan Singer', 'John Ottman', 'Newton Thomas Sigel', 'John Ottman', 'Lilly Kilvert', 'Patrick Lumb']"
"$25,812,796",Tropic Thunder,DreamWorks,"August 13, 2008 (Domestic)",R,1 hr 47 min,,"Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.","['Ben Stiller', 'Jack Black', 'Robert Downey Jr.', 'Jeff Kahn']","['Ben Stiller', 'Justin Theroux', 'Ben Stiller', 'Etan Cohen', 'Ben Stiller', 'Justin Theroux', 'Stuart Cornfeld', 'Eric McLeod', 'Ben Stiller', 'Theodore Shapiro', 'John Toll', 'Greg Hayden', 'Jeff Mann']"
"$29,150,721",Eagle Eye,DreamWorks,"September 25, 2008 (APAC, LATAM)",PG-13,1 hr 58 min,,"Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.","['Shia LaBeouf', 'Michelle Monaghan', 'Rosario Dawson', 'Michael Chiklis']","['D.J. Caruso', 'John Glenn', 'Travis Wright', 'Hillary Seitz', 'Dan McDermott', 'Dan McDermott', 'Patrick Crowley', 'Alex Kurtzman', 'Roberto Orci', 'Brian Tyler', 'Dariusz Wolski', 'Jim Page', 'Thomas E. Sanders']"
"$40,058,229",Cloverfield,Paramount Pictures,"January 17, 2008 (APAC)",PG-13,1 hr 25 min,,A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.,"['Mike Vogel', 'Jessica Lucas', 'Lizzy Caplan', 'T.J. Miller']","['Matt Reeves', 'Drew Goddard', 'J.J. Abrams', 'Bryan Burk', 'Michael Giacchino', 'Michael Bonvillain', 'Kevin Stitt', 'Martin Whist']"
"$14,851,136",Seven Pounds,Sony Pictures Releasing,"December 17, 2008 (Lesser Antilles)",PG-13,2 hr 3 min,,A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,"['Will Smith', 'Rosario Dawson', 'Woody Harrelson', 'Michael Ealy']","['Gabriele Muccino', 'Grant Nieporte', 'Todd Black', 'Jason Blumenthal', 'James Lassiter', 'Will Smith', 'Steve Tisch', 'Angelo Milli', 'Philippe Le Sourd', 'Hughes Winborne', 'J. Michael Riva']"
"$34,539,115",Hellboy II: The Golden Army,Universal Pictures,"July 10, 2008 (APAC)",PG-13,2 hr,,A prince of the mythical world starts a rebellion against humanity in order to rule the Earth. Hellboy and his team must fight to stop him from locating the all-powerful Golden Army.,"['Ron Perlman', 'Selma Blair', 'Doug Jones', 'John Alexander']","['Guillermo del Toro', 'Guillermo del Toro', 'Guillermo del Toro', 'Mike Mignola', 'Mike Mignola', 'Lawrence Gordon', 'Lloyd Levin', 'Mike Richardson', 'Danny Elfman', 'Guillermo Navarro', 'Bernat Vilaplana', 'Stephen Scott']"
"$19,004,058",The Spiderwick Chronicles,Paramount Pictures,"February 14, 2008 (APAC, Domestic)",PG,1 hr 36 min,,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.","['Freddie Highmore', 'Sarah Bolger', 'David Strathairn', 'Mary-Louise Parker']","['Mark Waters', 'Karey Kirkpatrick', 'David Berenbaum', 'John Sayles', 'Tony DiTerlizzi', 'Holly Black', 'Mark Canton', 'Larry Franco', 'Ellen Goldsmith-Vein', 'Karey Kirkpatrick', 'James Horner', 'Caleb Deschanel', 'Michael Kahn', 'Jim Bissell']"
"$31,069,826",Four Christmases,Warner Bros.,"November 26, 2008 (EMEA, Domestic)",PG-13,1 hr 28 min,,A couple struggles to visit all four of their divorced parents on Christmas.,"['Reese Witherspoon', 'Vince Vaughn', 'Mary Steenburgen', 'Robert Duvall']","['Seth Gordon', 'Matt Allen', 'Caleb Wilson', 'Jon Lucas', 'Scott Moore', 'Matt Allen', 'Caleb Wilson', 'Gary Barber', 'Bruce Berman', 'Roger Birnbaum', 'Jonathan Glickman', 'Alex Wurman', 'Jeffrey L. Kimball', 'Mark Helfrich', 'Melissa Kent', 'Shepherd Frankel']"
"$19,128,001",Burn After Reading,Focus Features,"September 12, 2008 (Domestic)",R,1 hr 36 min,,A disk containing mysterious information from a CIA agent ends up in the hands of two unscrupulous and daft gym employees who attempt to sell it.,"['Brad Pitt', 'Frances McDormand', 'George Clooney', 'John Malkovich']","['Ethan Coen', 'Joel Coen', 'Joel Coen', 'Ethan Coen', 'Ethan Coen', 'Joel Coen', 'Carter Burwell', 'Emmanuel Lubezki', 'Ethan Coen', 'Joel Coen', 'Jess Gonchor']"
"$30,517,109",The Happening,Twentieth Century Fox,"June 11, 2008 (13 markets)",R,1 hr 31 min,,"A science teacher, his wife, and a young girl struggle to survive a plague that causes those infected to commit suicide.","['Mark Wahlberg', 'Zooey Deschanel', 'John Leguizamo', 'Ashlyn Sanchez']","['M. Night Shyamalan', 'M. Night Shyamalan', 'Barry Mendel', 'Sam Mercer', 'M. Night Shyamalan', 'James Newton Howard', 'Tak Fujimoto', 'Conrad Buff IV', 'Jeannine Oppewall']"
"$23,007,725",27 Dresses,Twentieth Century Fox,"January 10, 2008 (Australia)",PG-13,1 hr 51 min,,"After serving as a bridesmaid 27 times, a young woman wrestles with the idea of standing by her sister's side as her sibling marries the man she's secretly in love with.","['Katherine Heigl', 'James Marsden', 'Malin Akerman', 'Brian Kerwin']","['Anne Fletcher', 'Aline Brosh McKenna', 'Gary Barber', 'Roger Birnbaum', 'Jonathan Glickman', 'Randy Edelman', 'Peter James', 'Priscilla Nedd-Friendly', 'Shepherd Frankel']"
"$24,105,943",21,Sony Pictures Releasing,"March 28, 2008 (Domestic)",PG-13,2 hr 3 min,,"Inspired by real events and people, 21 is about six MIT students who become trained to be experts in card counting in Black Jack and subsequently took Vegas casinos for millions in winnings.","['Jim Sturgess', 'Kate Bosworth', 'Kevin Spacey', 'Aaron Yoo']","['Robert Luketic', 'Peter Steinfeld', 'Allan Loeb', 'Ben Mezrich', 'Dana Brunetti', 'Michael De Luca', 'Kevin Spacey', 'David Sardy', 'Russell Carpenter', 'Elliot Graham', 'Missy Stewart']"
"$22,874,936",Vantage Point,Sony Pictures Releasing,"February 20, 2008 (Philippines)",PG-13,1 hr 30 min,,The attempted assassination of the American President is told and re-told from several different perspectives.,"['Dennis Quaid', 'Forest Whitaker', 'Matthew Fox', 'Bruce McGill']","['Pete Travis', 'Barry L. Levy', 'Neal H. Moritz', 'Atli Örvarsson', 'Amir Mokri', 'Sebastian Aguirre', 'Stuart Baird', 'Brigitte Broch']"
"$18,908,826",Step Up 2: The Streets,Walt Disney Studios Motion Pictures,"February 14, 2008 (Domestic)",PG-13,1 hr 38 min,Drama Music Romance,Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.,"['Robert Hoffman', 'Briana Evigan', 'Cassie Ventura', 'Adam Sevani']","['Jon M. Chu', 'Toni Ann Johnson', 'Karen Barna', 'Duane Adler', 'Erik Feig', 'Jennifer Gibgot', 'Adam Shankman', 'Patrick Wachsberger', 'Aaron Zigman', 'Max Malkin', 'Nicholas Erasmus', 'Andrew Marcus', 'Devorah Herbert']"
"$29,300,465",Beverly Hills Chihuahua,Walt Disney Studios Motion Pictures,"September 30, 2008 (Kuwait)",PG,1 hr 31 min,Adventure Comedy Drama Family Romance,"While on vacation in Mexico, Chloe, a ritzy Beverly Hills chihuahua, finds herself lost and in need of assistance in order to get back home.","['Drew Barrymore', 'George Lopez', 'Piper Perabo', 'Manolo Cardona']","['Raja Gosnell', 'Analisa LaBianco', 'Jeffrey Bushell', 'Jeffrey Bushell', 'David Hoberman', 'John Jacobs', 'Todd Lieberman', 'Heitor Pereira', 'Phil Meheux', 'Sabrina Plisco', 'Bill Boes']"
,Asterix at the Olympic Games,,"January 25, 2008 (Poland)",,1 hr 56 min,Adventure Comedy Family Fantasy,Asterix and Obelix compete at the Olympics in order to help their friend Lovesix marry Princess Irina. Brutus also tries to win the game with his own team and get rid of his father Julius Caesar.,"['Gérard Depardieu', 'Clovis Cornillac', 'Benoît Poelvoorde', 'Alain Delon']","['Frédéric Forestier', 'Thomas Langmann', 'René Goscinny', 'Albert Uderzo', 'Thomas Langmann', 'Olivier Dazat', 'Alexandre Charlot', 'Franck Magnier', 'Alexandre Charlot', 'Franck Magnier', 'Thomas Langmann', 'Thomas Langmann', 'Jérôme Seydoux', 'Fouede Zabaiou', 'Frédéric Talgorn', 'Thierry Arbogast', 'Yannick Kergoat', 'Julien Rey', 'Vincent Tabaillon', 'Aline Bonetto']"
"$13,104",Red Cliff,Magnolia Pictures,"July 10, 2008 (APAC, China)",R,2 hr 25 min,Action Adventure Drama History War,The first chapter of a two-part story centered on a battle fought in China's Three Kingdoms period (220-280 A.D.).,"['Tony Leung Chiu-wai', 'Takeshi Kaneshiro', 'Fengyi Zhang', 'Chang Chen']","['John Woo', 'John Woo', 'Khan Chan', 'Cheng Kuo', 'Heyu Sheng', 'Guanzhong Luo', 'Terence Chang', 'Sanping Han', 'John Woo', 'Tarô Iwashiro', 'Yue Lü', 'Li Zhang', 'Robert A. Ferretti', 'Angie Lam', 'Hongyu Yang', 'Tim Yip']"
"$21,401,121",The Forbidden Kingdom,Lionsgate Films,"April 16, 2008 (Philippines)",PG-13,1 hr 44 min,Action Adventure Fantasy,"A discovery made by a kung fu obsessed American teen sends him on an adventure to ancient China, where he joins up with a band of martial arts warriors in order to free the imprisoned Monkey King.","['Jackie Chan', 'Jet Li', 'Michael Angarano', 'Juana Collignon']","['Rob Minkoff', 'John Fusco', 'Casey Silver', 'David Buckley', 'Peter Pau', 'Eric Strand', 'Bill Brzeski']"
"$30,940,732",Step Brothers,Sony Pictures Releasing,"July 25, 2008 (Domestic)",R,1 hr 38 min,,Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.,"['Will Ferrell', 'John C. Reilly', 'Mary Steenburgen', 'Richard Jenkins']","['Adam McKay', 'Will Ferrell', 'Adam McKay', 'Will Ferrell', 'Adam McKay', 'John C. Reilly', 'Judd Apatow', 'Jimmy Miller', 'Jon Brion', 'Oliver Wood', 'Brent White', 'Clayton Hartley']"
"$12,884,416",Body of Lies,Warner Bros.,"October 9, 2008 (APAC)",R,2 hr 8 min,,A CIA agent on the ground in Jordan hunts down a powerful terrorist leader while being caught between the unclear intentions of his American supervisors and Jordan Intelligence.,"['Leonardo DiCaprio', 'Russell Crowe', 'Mark Strong', 'Golshifteh Farahani']","['Ridley Scott', 'William Monahan', 'David Ignatius', 'Donald De Line', 'Ridley Scott', 'Marc Streitenfeld', 'Alexander Witt', 'Pietro Scalia', 'Arthur Max']"
"$30,053,954",Saw V,Lionsgate Films,"October 23, 2008 (3 markets)",R,1 hr 32 min,,"Following Jigsaw's grisly demise, Mark Hoffman is commended as a hero, but Agent Strahm is suspicious, and delves into Hoffman's past. Meanwhile, another group of people are put through a series of gruesome tests.","['Scott Patterson', 'Costas Mandylor', 'Tobin Bell', 'Betsy Russell']","['David Hackl', 'Patrick Melton', 'Marcus Dunstan', 'Mark Burg', 'Gregg Hoffman', 'Oren Koules', 'Charlie Clouser', 'David A. Armstrong', 'Kevin Greutert', 'Anthony A. Ianni']"
"$489,015",Changeling,Universal Pictures,"October 24, 2008 (Domestic)",R,2 hr 21 min,,"After Christine's son goes missing, she reaches out to the LAPD to find him. But when they try to pass off an impostor as her son to quieten public protests, she refuses to accept him or give up hope.","['Angelina Jolie', 'Colm Feore', 'Amy Ryan', 'Gattlin Griffith']","['Clint Eastwood', 'J. Michael Straczynski', 'Clint Eastwood', 'Brian Grazer', 'Ron Howard', 'Robert Lorenz', 'Clint Eastwood', 'Tom Stern', 'Joel Cox', 'Gary Roach', 'James J. Murakami']"
"$18,203,876",Rambo,Lionsgate Films,"January 23, 2008 (Philippines)",R,1 hr 32 min,,"In Thailand, John Rambo joins a group of mercenaries to venture into war-torn Burma, and rescue a group of Christian aid workers who were kidnapped by the ruthless local infantry unit.","['Sylvester Stallone', 'Julie Benz', 'Matthew Marsden', 'Graham McTavish']","['Sylvester Stallone', 'Art Monterastelli', 'Sylvester Stallone', 'David Morrell', 'Avi Lerner', 'Kevin King Templeton', 'John Thompson', 'Brian Tyler', 'Glen MacPherson', 'Sean Albertson', 'Franco-Giacomo Carbone']"
"$21,589,295",Fool's Gold,Warner Bros.,"February 7, 2008 (APAC)",PG-13,1 hr 52 min,,A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.,"['Matthew McConaughey', 'Kate Hudson', 'Donald Sutherland', 'Alexis Dziena']","['Andy Tennant', 'John Claflin', 'Daniel Zelman', 'Andy Tennant', 'John Claflin', 'Daniel Zelman', 'Donald De Line', 'Bernie Goldmann', 'Jon Klane', 'George Fenton', 'Don Burgess', 'Troy Takaki', 'Tracey Wadmore-Smith', 'Charles Wood']"
"$12,063,452",Transporter 3,Lionsgate Films,"November 26, 2008 (EMEA, Domestic)",PG-13,1 hr 44 min,Action Adventure Thriller,"Frank Martin is forced to deliver Valentina, the kidnapped daughter of a Ukrainian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery.","['Jason Statham', 'Robert Knepper', 'Natalya Rudakova', 'François Berléand']","['Olivier Megaton', 'Luc Besson', 'Robert Mark Kamen', 'Luc Besson', 'Robert Mark Kamen', 'Luc Besson', 'Steven Chasman', 'Alexandre Azaria', 'Giovanni Fiore Coltellacci', 'Camille Delamarre', 'Carlo Rizzo', 'Patrick Durand']"
"$168,051",The Reader,The Weinstein Company,"December 10, 2008 (Domestic)",R,2 hr 4 min,,"Post-WWII Germany: Nearly a decade after his affair with an older woman came to a mysterious end, law student Michael Berg re-encounters his former lover as she defends herself in a war-crime trial.","['Kate Winslet', 'Ralph Fiennes', 'Bruno Ganz', 'Jeanette Hain']","['Stephen Daldry', 'David Hare', 'Bernhard Schlink', 'Donna Gigliotti', 'Anthony Minghella', 'Redmond Morris', 'Sydney Pollack', 'Nico Muhly', 'Roger Deakins', 'Chris Menges', 'Claire Simpson', 'Brigitte Broch']"
