Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
,Doraemon: Great Adventure in the Antarctic Kachi Kochi,,"March 4, 2017 (Japan)",,1 hr 41 min,Adventure Animation Comedy Family Fantasy Mystery Sci-Fi,"Unable to endure the midsummer heat, Doraemon transports Nobita and his friends to a huge iceberg floating in the South Pacific. While creating an amusement parks with the secret tool ""Ice-working Iron"" the group finds a mysterious golden ring in the ice. Upon closer examination, they determine that the ring was buried in Antarctica 100,000 years ago - before people could have lived there. Doraemon and friends head to Antarctica looking for the owner of the ring and come across the ruins of a huge city buried in the ice. Using Doraemon's Time Belt, the group travels back 100,000 years ago and meets the young girl Kara who is connected to the mysterious ring. But now the group must fight for survival as Doraemon faces the crisis of the entire Earth freezing.","['Mai Asada', 'Omar Cancedda', 'Chiaki', 'Aya Endô']","['Atsushi Takahashi', 'Fujio F. Fujiko', 'Atsushi Takahashi', 'Kan Sawada']"
"$19,542,248",Snatched,Twentieth Century Fox,"May 11, 2017 (APAC, EMEA)",R,1 hr 30 min,,"When her boyfriend dumps her before their exotic vacation, a young woman persuades her ultra-cautious mother to travel with her to paradise, with unexpected results.","['Amy Schumer', 'Goldie Hawn', 'Kim Caramele', 'Raven Goodwin']","['Jonathan Levine', 'Katie Dippold', 'Peter Chernin', 'Paul Feig', 'Jessie Henderson', 'Jenno Topping', 'Chris Bacon', 'Theodore Shapiro', 'Florian Ballhaus', 'Zene Baker', 'Melissa Bretherton', 'Mark Ricker']"
,The Founding of an Army,,"July 27, 2017 (China)",,2 hr 13 min,Action Drama History War,"The foundation of CCP army in 1927, Nanchang, Jiangxi Province.","['Ye Liu', 'Yawen Zhu', 'Zhizhong Huang', 'Hao Ou']","['Andrew Lau', 'Sanping Han', 'Jianxin Huang', 'Qingyi Chen', 'Liu Chun', 'Jianxin Huang', 'Dong Yu', 'Baolin Zhou', 'Yu-peng Chen']"
"$8,885,899",My Little Pony: The Movie,Lionsgate Films,"October 4, 2017 (APAC)",PG,1 hr 39 min,,"After a dark force conquers Canterlot, the Mane 6 embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship to save their homeland.","['Emily Blunt', 'Kristin Chenoweth', 'Liev Schreiber', 'Michael Peña']","['Jayson Thiessen', 'Meghan McCarthy', 'Joe Ballarini', 'Meghan McCarthy', 'Rita Hsiao', 'Michael Vogel', 'Lauren Faust', 'Bonnie Zacherle', 'Haven Alexander', 'Stephen Davis', 'Brian Goldner', 'Marcia Gwendolyn Jones', 'Daniel Ingram', 'Anthony Di Ninno', 'Braden Oberson']"
"$2,349,967",Molly's Game,STX Entertainment,"December 25, 2017 (Domestic)",R,2 hr 20 min,Biography Crime Drama,"The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.","['Jessica Chastain', 'Idris Elba', 'Kevin Costner', 'Michael Cera']","['Aaron Sorkin', 'Aaron Sorkin', 'Molly Bloom', 'Mark Gordon', 'Matt Jackson', 'Amy Pascal', 'Daniel Pemberton', 'Charlotte Bruus Christensen', 'Alan Baumgarten', 'Elliot Graham', 'Josh Schaeffer', 'David Wasco']"
"$323,207",Xian yi ren X de xian shen,China Lion Film Distribution,"March 30, 2017 (New Zealand)",,1 hr 52 min,Crime Thriller,A murder mystery that follows a cat-and-mouse relationship between a relentless detective and his equally clever former classmate who's protecting the guilty.,"['Kai Wang', 'Luyi Zhang', 'Ruby Lin', 'Zuxin Ye']","['Alec Su', 'Keigo Higashino', 'Hai Chi', 'Jun Dong', 'Hyunwoo Thomas Kim', 'Michiru Ôshima', 'Max Da-Yung Wang']"
,Shock Wave,Crimson Forest,"April 28, 2017 (China)",,1 hr 59 min,Action Crime Thriller,"When a terrorist who specializes in explosives takes hold of an underground tunnel, he threatens to kill hostages if his demands are not met.","['Andy Lau', 'Wu Jiang', 'Jia Song', 'Philip Keung']","['Herman Yau', 'Erica Li', 'Herman Yau', 'Elliott J. Brown', 'Andy Lau', 'Herman Yau', 'Jan-Hung Mak', 'Kwong-Hung Joe Chan', 'Wai-Chiu Chung']"
"$79,180",Goldbuster,Well Go USA Entertainment,"December 29, 2017 (China)",,1 hr 29 min,Comedy Fantasy,"A quirky internet star, a pair of retired gangsters, and the black sheep of a prolific family of herbalists are a few of the oddball tenants that call the dilapidated apartments of Humble Grove home. Fearful of being locked out by a ruthless property developer with his eye on the building, they've stayed inside for years. So, when supernatural incidents befall them all on one night, instead of running, they turn to flamboyant ghost hunter Golden Ling to perform a most unusual exorcism.","['Sandra Kwan Yue Ng', 'Francis Ng', 'Yi Zhang', 'Alex Fong']","['Sandra Kwan Yue Ng', 'Muchun Cha', 'Yee-Hing Wong', 'Yunhai Zhou', 'Peter Ho-Sun Chan', 'Florian Linckus', 'Ryan Thomas', 'Christof Unterberger', 'Ying-Wah Wong', 'Jake Pollock']"
"$5,584,684",All the Money in the World,TriStar Pictures,"December 21, 2017 (EMEA)",R,2 hr 12 min,Crime Drama History Mystery Thriller,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,"['Michelle Williams', 'Christopher Plummer', 'Mark Wahlberg', 'Romain Duris']","['Ridley Scott', 'David Scarpa', 'John Pearson', 'Chris Clark', 'Quentin Curtis', 'Dan Friedkin', 'Mark Huffam', 'Ridley Scott', 'Bradley Thomas', 'Kevin J. Walsh', 'Daniel Pemberton', 'Dariusz Wolski', 'Claire Simpson', 'Arthur Max']"
"$421,577",The Big Sick,Lionsgate Films,"June 23, 2017 (Domestic)",R,2 hr,Comedy Drama Romance,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.","['Kumail Nanjiani', 'Zoe Kazan', 'Holly Hunter', 'Ray Romano']","['Michael Showalter', 'Emily V. Gordon', 'Kumail Nanjiani', 'Judd Apatow', 'Barry Mendel', 'Michael Andrews', 'Brian Burgoyne', 'Robert Nassau', 'Brandon Tonner-Connolly']"
"$21,228",Confidential Assignment,CJ Entertainment,"January 18, 2017 (South Korea)",,2 hr 4 min,Action Comedy Drama Thriller,"When a crime organization from North Korea crosses borders and enters South Korean soil, a South Korean detective must cooperate with a North Korean detective to investigate their whereabouts.","['Hyun Bin', 'Yoo Hae-jin', 'Kim Ju-hyuk', 'Lee Hae-young']","['Kim Sung-hoon', 'Inkyun Lee', 'Kim Eun-sook', 'Hyun Ho Yoon', 'JK Youn', 'Sang-joon Hwang', 'Sung-je Lee', 'Jin Lee']"
"$26,435,354",All Eyez on Me,Lionsgate Films,"June 15, 2017 (APAC, EMEA)",R,2 hr 19 min,,"Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.","['Demetrius Shipp Jr.', 'Danai Gurira', 'Kat Graham', 'Annie Ilonzeh']","['Benny Boom', 'Jeremy Haft', 'Eddie Gonzalez', 'Steven Bagatourian', 'L.T. Hutton', 'David Robinson', 'James G. Robinson', 'John Paesano', 'Peter Menzies Jr.', 'Joel Cox', 'Ron Emile', 'Derek R. Hill']"
"$4,954,287",Downsizing,Paramount Pictures,"January 12, 2017 (Romania)",R,2 hr 15 min,,"A social satire in which a man realizes he would have a better life if he were to shrink himself to five inches tall, allowing him to live in wealth and splendor.","['Matt Damon', 'Christoph Waltz', 'Hong Chau', 'Kristen Wiig']","['Alexander Payne', 'Alexander Payne', 'Jim Taylor', 'Mark Johnson', 'Alexander Payne', 'Jim Taylor', 'Rolfe Kent', 'Phedon Papamichael', 'Kevin Tent', 'Stefania Cella']"
"$264,155","I, Tonya",Neon,"December 7, 2017 (EMEA)",R,1 hr 59 min,Biography Comedy Drama Sport,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.","['Margot Robbie', 'Sebastian Stan', 'Allison Janney', 'Julianne Nicholson']","['Craig Gillespie', 'Steven Rogers', 'Tom Ackerley', 'Margot Robbie', 'Steven Rogers', 'Bryan Unkeless', 'Peter Nashel', 'Nicolas Karakatsanis', 'Tatiana S. Riegel', 'Jade Healy']"
,1987: When the Day Comes,,"December 27, 2017 (South Korea)",,2 hr 9 min,Drama History Thriller,"In 1987 Korea under an oppressive military regime, the unlawful interrogation and death of a college student ignite ordinary citizens to fight for the truth and bring about justice.","['Kim Tae-ri', 'Yeo Jin-goo', 'Ha Jung-woo', 'Gang Dong-won']","['Jung Sung Ho', 'Joon-Hwan Jang', 'Kim Kyung Chan', 'Jang Joon-Hwan', 'Kyung-chan Kim', 'Kim Kyung-Chan', 'Lee Woo-Jeong', 'Young-hwan Jang', 'Jeong Won-Chan', 'Jung Won-Chan Jang Young-Hwan', 'Kim Tae-seong', 'Woo-hyung Kim', 'Jinmo Yang', 'Han A-Reum', 'Ah Rum Han']"
,The Outlaws,,"October 3, 2017 (South Korea)",,2 hr 1 min,Action Crime Thriller,"Based on real events, this crime action film depicts a Seoul detective's attempts to keep peace while two Chinese-Korean gangs battle over turf in the neighborhood.","['Ma Dong-seok', 'Yoon Kyesang', 'Jo Jae-yoon', 'Choi Gwi-hwa']","['Yunsung Kang', 'Yunsung Kang', 'Jang Won-seok', 'Mowg']"
,Bleeding Steel,,"December 22, 2017 (EMEA, China)",R,1 hr 49 min,Action Sci-Fi Thriller,A Special Forces Agent is assigned to protect a scientist and his creation from a sinister gang.,"['Jackie Chan', 'Show Lo', 'Na-Na OuYang', 'Erica Xia-Hou']","['Leo Zhang', 'Erica Xia-Hou', 'Siwei Cui', 'Leo Zhang', 'Paul Currie', 'Aileen Li', 'Javier Zhang', 'Fei Peng', 'Tony Cheung', 'Jack Jian', 'Chi-Leung Kwong', 'Leo Zhang', 'Max Huang']"
"$7,600,036",Logan Lucky,Bleecker Street Media,"August 17, 2017 (APAC, EMEA)",PG-13,1 hr 58 min,,Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.,"['Channing Tatum', 'Adam Driver', 'Daniel Craig', 'Farrah Mackenzie']","['Steven Soderbergh', 'Jules Asner', 'Reid Carolin', 'Gregory Jacobs', 'Mark Johnson', 'Channing Tatum', 'David Holmes', 'Steven Soderbergh', 'Steven Soderbergh', 'Howard Cummings']"
"$21,226,953",Boo 2! A Madea Halloween,Lionsgate Films,"October 19, 2017 (LATAM, EMEA)",PG-13,1 hr 41 min,,"Madea, Bam, and Hattie venture to a haunted campground and the group must run for their lives when monsters, goblins, and the boogeyman are unleashed.","['Tyler Perry', 'Cassi Davis', 'Patrice Lovely', 'Yousef Erakat']","['Tyler Perry', 'Tyler Perry', 'Brian Schulman', 'Ozzie Areu', 'Will Areu', 'Tyler Perry', 'Mark E. Swinton', 'Philip White', 'Richard J. Vialet', 'Larry Sexton', 'Paul Wonsek']"
,Sky Hunter,,"September 28, 2017 (APAC)",,1 hr 55 min,Action Drama Romance Thriller War,"After graduating from flight school, a group of pilots join an elite military group.","['Bingbing Fan', 'Chen Li', 'Tomer Oz', 'Qianyuan Wang']","['Chen Li', 'Chen Li', 'Li Zhang', 'Jianmin Lv', 'Andrew Kawczynski', 'Danny Chen']"
"$216,495",Phantom Thread,Focus Features,"December 25, 2017 (Domestic)",R,2 hr 10 min,Drama Romance,"Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.","['Vicky Krieps', 'Daniel Day-Lewis', 'Lesley Manville', 'Julie Vollono']","['Paul Thomas Anderson', 'Paul Thomas Anderson', 'Paul Thomas Anderson', 'Megan Ellison', 'Daniel Lupi', 'JoAnne Sellar', 'Jonny Greenwood', 'Dylan Tichenor', 'Mark Tildesley']"
"$8,004,283",Rough Night,Sony Pictures Releasing,"June 14, 2017 (Trinidad & Tobago)",R,1 hr 41 min,,Things go terribly wrong for a group of girlfriends who hire a male stripper for a bachelorette party in Miami.,"['Scarlett Johansson', 'Kate McKinnon', 'Zoë Kravitz', 'Ilana Glazer']","['Lucia Aniello', 'Lucia Aniello', 'Paul W. Downs', 'Lucia Aniello', 'Dave Becky', 'Paul W. Downs', 'Matt Tolmach', 'Dominic Lewis', 'Sean Porter', 'Craig Alpert', 'Bob Shaw']"
,Son of Bigfoot,Viva Pictures,"July 27, 2017 (APAC, EMEA)",PG,1 hr 32 min,Adventure Animation Comedy Family Fantasy,"A young teenage boy sets out to find his missing father, only to discover that he's actually the mythical creature known as Bigfoot.","['Cinda Adams', 'Mari Devon', 'Kirk Thornton', 'John Allsopp']","['Jérémie Degruson', 'Ben Stassen', 'Bob Barlen', 'Bob Barlen', 'Cal Brunker', 'Cal Brunker', 'Ben Stassen', 'Caroline Van Iseghem', 'Puggy', 'Jérémie Degruson', 'Ben Stassen']"
,Three Seconds,,"December 28, 2017 (Russia/CIS)",,2 hr 13 min,Biography Drama Sport,Going Vertical is a film based on real events that occurred in 1972 Olympic Games in Munich. It focuses on a legendary final battle between USSR and USA basketball teams.,"['Vladimir Mashkov', 'Andrey Smolyakov', 'Sergey Garmash', 'Marat Basharov']","['Anton Megerdichev', 'Sergei Belov', 'Aleksandr Konovalov', 'Nikolay Kulikov', 'Andrei Kureichik', 'Nikita Mikhalkov', 'Leonid Vereshchagin', 'Anton Zlatopolskiy', 'Igor Grinyakin', 'Vazgen Kagramanyan', 'Anton Megerdichev', 'Petr Zelenov', 'Sergey Agin']"
"$57,837",The Thousand Faces of Dunjia,Well Go USA Entertainment,"December 14, 2017 (APAC)",,1 hr 53 min,Action Adventure Fantasy,A group of warriors protect the world from a monster invasion.,"['Da Peng', 'Ni Ni', 'Aarif Lee', 'Dongyu Zhou']","['Woo-Ping Yuen', 'Hark Tsui', 'Yonghui Huang', 'Wayne Wei Jiang', 'Nansun Shi', 'Junzi Wei', 'Sung Fai Choi']"
"$59,344",The Battleship Island,CJ Entertainment,"July 26, 2017 (APAC, Domestic)",,2 hr 12 min,Action Drama History,"During the Japanese colonial era, roughly 400 Korean people, who were forced onto Battleship Island (""Hashima Island"") to mine for coal, attempt to a dramatic escape.","['Hwang Jung-min', 'So Ji-seob', 'Song Joong-ki', 'Lee Jung-hyun']","['Ryu Seung-wan', 'Ryu Seung-wan', 'Hye-jeong Kang', 'Jun-seok Bang', 'Leo Bang', 'Hu-gyeong Lee']"
,Hanson and the Beast,,"December 29, 2017 (China)",,1 hr 50 min,Comedy Fantasy Romance,A debt-ridden animal-breeder falls in love with a fox demon who tries to pay back her debt of gratitude for him.,"['Shaofeng Feng', 'Jingfei Guo', 'Guangjie Li', 'Jing Wen']","['Yang Xiao', 'Yiwen Guo', 'Yang Xiao']"
,Gintama Live Action the Movie,,"July 15, 2017 (Japan)",,2 hr 11 min,Action Adventure Comedy Fantasy History Sci-Fi,"In an era where aliens have invaded and conquered feudal Tokyo, a young samurai seeks work as he can.","['Masami Nagasawa', 'Shun Oguri', 'Masaki Suda', 'Kanna Hashimoto']","['Yûichi Fukuda', 'Hideaki Sorachi', 'Yûichi Fukuda', 'Susumu Hieda', 'Shinzô Matsuhashi', 'Eishi Segawa', 'Tetsuya Kudô', 'Yasuyuki Suzuki', 'Jun Kuriyagawa']"
,Guilty of Mind,,"August 11, 2017 (China)",,1 hr 50 min,Action Crime Drama Mystery Sci-Fi Thriller,A top student of criminal psychology helps criminal police team to crack a serial murder case.,"['Kuo-Chu Chang', 'Tiantian Fan', 'Jiaqi Feng', 'Chun Li']","['Dongshen Xie', 'Chen Cao', 'Xiao Gu', 'Xiaobai Gu', 'Mi Lei', 'Mi Lei', 'Zhao Li', 'Yafei Cao', 'Li Li', 'Li Li', 'Jianjun Wang', 'Gang Xu', 'John Zeng', 'Zhao Zhang', 'Peter Zheng']"
"$6,574,326",Flatliners,Sony Pictures Releasing,"September 27, 2017 (LATAM)",PG-13,1 hr 49 min,,"Five medical students, obsessed by what lies beyond the confines of life, embark on a daring experiment: by stopping their hearts for short periods, each triggers a near-death experience - giving them a firsthand account of the afterlife.","['Elliot Page', 'Diego Luna', 'Nina Dobrev', 'James Norton']","['Niels Arden Oplev', 'Peter Filardi', 'Ben Ripley', 'Michael Douglas', 'Laurence Mark', 'Peter Safran', 'Nathan Barr', 'Eric Kress', 'Tom Elkins', 'Anastasia Masaro', 'Niels Sejer']"
,Bad Genius,,"May 3, 2017 (Thailand)",,2 hr 10 min,Comedy Crime Drama Thriller,"Lynn, a genius high school student who makes money by cheating tests, receives a new task that leads her to set foot on Sydney, Australia. In order to complete the millions-Baht task, Lynn and her classmates have to finish the international STIC(SAT) exam and deliver the answers back to her friends in Thailand before the exam takes place once again in her home country.","['Chutimon Chuengcharoensukying', 'Eisaya Hosuwan', 'Teeradon Supapunpinyo', 'Chanon Santinatornkul']","['Baz Poonpiriya', 'Tanida Hantaweewatana', 'Vasudhorn Piyaromna', 'Baz Poonpiriya', 'Jira Maligool', 'Vanridee Pongsittisak', 'Chenchonnee Soonthonsaratul', 'Suwimon Techasupinan', 'Weerachai Yaikwawong', 'Vichaya Vatanasapt', 'Phaklao Jiraungkoonkun', 'Chonlasit Upanigkit', 'Patchara Lertkai']"
"$7,534,673",Mother!,Paramount Pictures,"September 13, 2017 (EMEA)",R,2 hr 1 min,,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.","['Jennifer Lawrence', 'Javier Bardem', 'Ed Harris', 'Michelle Pfeiffer']","['Darren Aronofsky', 'Darren Aronofsky', 'Scott Franklin', 'Ari Handel', 'Matthew Libatique', 'Andrew Weisblum', 'Philip Messina']"
"$161,558",Wind River,The Weinstein Company,"August 3, 2017 (APAC, EMEA)",R,1 hr 47 min,,"A wildlife officer, who is haunted by a tragedy that happened because of him, teams up with an FBI agent in solving a murder of a young woman on a Wyoming Native American reservation and hopes to get redemption from his past regrets.","['Elizabeth Olsen', 'Jeremy Renner', 'Graham Greene', 'Kelsey Asbille']","['Taylor Sheridan', 'Taylor Sheridan', 'Elizabeth A. Bell', 'Peter Berg', 'Matthew George', 'Basil Iwanyk', 'Wayne L. Rogers', 'Nick Cave', 'Warren Ellis', 'Ben Richardson', 'Gary Roach', 'Neil Spisak']"
"$224,942",Battle of Memories,China Lion Film Distribution,"April 27, 2017 (APAC)",,1 hr 59 min,Fantasy Mystery Sci-Fi Thriller,"After undergoing a procedure to erase his memories, a successful author begins having unexplained recollections relating to a series of unsolved murders.","['Huang Bo', 'Yihong Duan', 'Jinglei Xu', 'Zishan Yang']","['Leste Chen', 'Leste Chen', 'Peng Ren', 'Kim-Fung Cheng', 'Li Kang', 'Xiaoye Shi', 'Yan Wang', 'Fei Xu', 'Kubert Leung', 'Charlie Lam', 'Hongyu Yang']"
"$3,372,565",The Snowman,Universal Pictures,"October 11, 2017 (Egypt)",R,1 hr 59 min,,Detective Harry Hole investigates the disappearance of a woman whose scarf is found wrapped around an ominous-looking snowman.,"['Michael Fassbender', 'Rebecca Ferguson', 'Charlotte Gainsbourg', 'Jonas Karlsson']","['Tomas Alfredson', 'Jo Nesbø', 'Peter Straughan', 'Hossein Amini', 'Søren Sveistrup', 'Tim Bevan', 'Eric Fellner', 'Piodor Gustafsson', 'Robyn Slovo', 'Marco Beltrami', 'Dion Beebe', 'Thelma Schoonmaker', 'Claire Simpson', 'Maria Djurkovic']"
"$446,380",Gifted,Fox Searchlight,"April 7, 2017 (Domestic)",PG-13,1 hr 41 min,,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.","['Chris Evans', 'Mckenna Grace', 'Lindsay Duncan', 'Octavia Spencer']","['Marc Webb', 'Tom Flynn', 'Andy Cohen', 'Karen Lunder', 'Rob Simonsen', 'Stuart Dryburgh', 'Bill Pankow', 'Laura Fox']"
"$23,180",Loving Vincent,Good Deed Entertainment,"September 22, 2017 (Domestic)",PG-13,1 hr 34 min,Animation Drama Mystery,"In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.","['Douglas Booth', 'Jerome Flynn', 'Robert Gulaczyk', 'Helen McCrory']","['DK Welchman', 'Hugh Welchman', 'DK Welchman', 'Hugh Welchman', 'Jacek Dehnel', 'Sean M. Bobbitt', 'Ivan Mactaggart', 'Hugh Welchman', 'Clint Mansell', 'Tristan Oliver', 'Lukasz Zal', 'DK Welchman', 'Justyna Wierszynska', 'Matthew Button', 'Piotr Dominiak', 'Maria Duffek', 'Andrzej Rafal Waltenberger']"
"$412,932",Call Me by Your Name,Sony Pictures Classics,"October 27, 2017 (EMEA)",R,2 hr 12 min,Drama Romance,"In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.","['Timothée Chalamet', 'Armie Hammer', 'Michael Stuhlbarg', 'Amira Casar']","['Luca Guadagnino', 'James Ivory', 'André Aciman', 'Emilie Georges', 'Luca Guadagnino', 'James Ivory', 'Marco Morabito', 'Howard Rosenman', 'Peter Spears', 'Rodrigo Teixeira', 'Sayombhu Mukdeeprom', 'Walter Fasano', 'Samuel Deshors']"
"$348,475",Mary and the Witch's Flower,GKIDS,"July 8, 2017 (Japan)",PG,1 hr 43 min,Adventure Animation Family Fantasy,"Based on ""The Little Broomstick"" by Mary Stewart, a strange flower grants a girl magic powers.","['Hana Sugisaki', 'Ryunosuke Kamiki', 'Yûki Amami', 'Fumiyo Kohinata']","['Hiromasa Yonebayashi', 'Mary Stewart', 'Riko Sakaguchi', 'Hiromasa Yonebayashi', 'Yoshiaki Nishimura', 'Geoffrey Wexler', 'Takatsugu Muramatsu', 'Tôru Fukushi', 'Toshihiko Kojima']"
"$170,575",T2 Trainspotting,TriStar Pictures,"January 27, 2017 (United Kingdom)",R,1 hr 57 min,,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud, and Begbie.","['Ewan McGregor', 'Ewen Bremner', 'Jonny Lee Miller', 'Robert Carlyle']","['Danny Boyle', 'John Hodge', 'Irvine Welsh', 'Bernard Bellew', 'Danny Boyle', 'Christian Colson', 'Andrew Macdonald', 'Anthony Dod Mantle', 'Jon Harris', 'Patrick Rolfe', 'Mark Tildesley']"
"$12,201,873",Fist Fight,Warner Bros.,"February 16, 2017 (EMEA)",R,1 hr 31 min,Comedy,"When one school teacher unwittingly causes another teacher's dismissal, he is challenged to an after-school fight.","['Ice Cube', 'Charlie Day', 'Tracy Morgan', 'Christina Hendricks']","['Richie Keen', 'Van Robichaux', 'Evan Susser', 'Van Robichaux', 'Evan Susser', 'Max Greenfield', 'Dan Cohen', 'Max Greenfield', 'Shawn Levy', 'John Rickard', 'Dominic Lewis', 'Eric Alan Edwards', 'Matthew Freund', 'Chris Cornwell']"
"$9,034,148",The Circle,STX Entertainment,"April 27, 2017 (APAC, EMEA)",PG-13,1 hr 50 min,,"A woman lands a dream job at a powerful tech company called the Circle, only to uncover an agenda that will affect the lives of all of humanity.","['Emma Watson', 'Tom Hanks', 'John Boyega', 'Ellar Coltrane']","['James Ponsoldt', 'James Ponsoldt', 'Dave Eggers', 'Dave Eggers', 'Anthony Bregman', 'Gary Goetzman', 'James Ponsoldt', 'Danny Elfman', 'Matthew Libatique', 'Lisa Lassek', 'Franklin Peterson', 'Gerald Sullivan']"
"$7,126,084",Diary of a Wimpy Kid: The Long Haul,Twentieth Century Fox,"May 19, 2017 (Domestic, EMEA)",PG,1 hr 31 min,,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,"['Jason Drucker', 'Alicia Silverstone', 'Tom Everett Scott', 'Charlie Wright']","['David Bowers', 'Jeff Kinney', 'David Bowers', 'Jeff Kinney', 'Nina Jacobson', 'Brad Simpson', 'Edward Shearmur', 'Anthony B. Richmond', 'Troy Takaki', 'Aaron Osborne']"
"$5,296",Brotherhood of Blades 2,Well Go USA Entertainment,"July 19, 2017 (China)",,2 hr,Action Adventure Drama History Thriller,"In the Ming dynasty of China, Shen Lian (starring Chang Chen), a secret police of corrupt government, is trapped by the conspiracy on a mission. To prove the innocence, he seeks the truth with a girl called Bei Zhai (starring Yang Mi).","['Chang Chen', 'Mi Yang', 'Yi Zhang', 'Jiayin Lei']","['Yang Lu', 'Shu Chen', 'Yang Lu', 'Yang Yu', 'Yibing Wang', 'Ning Zhang', 'Kenji Kawai', 'Qiming Han', 'Yiran Tu', 'Liyun Zhu']"
,Midnight Runners,,"August 9, 2017 (South Korea)",,1 hr 49 min,Action Comedy Crime,"Two friends who are students at Korean National Police University, find themselves in an endless race against time after they witness a kidnapping and decide to use their knowledge.","['Park Seo-joon', 'Kang Ha-neul', 'Park Ha-seon', 'Sung Dong-il']","['Joo-hwan Kim', 'Joo-hwan Kim', 'Jae-Joong Kim', 'Jun-woo Lee', 'Cho Sang-yoon', 'Kim Chang-ju']"
,The King,,"January 18, 2017 (South Korea)",,2 hr 14 min,Action Crime Drama,"The story of a young prosecutor who rises swiftly to power, but tumbles even quicker.","['Zo In-sung', 'Ryu Jun-Yeol', 'Bae Sung-woo', 'Jung Woo-sung']","['Han Jae-rim', 'Han Jae-rim', 'Jongho Yi', 'Mowg', 'Woo-hyung Kim', 'Shin Min-kyeong', 'Na-Gyeom Lee']"
,Pokémon the Movie: I Choose You!,Fathom Events,"July 14, 2017 (Japan)",,1 hr 38 min,Action Adventure Animation Comedy Drama Family Fantasy Sci-Fi,Ash Ketchum from Pallet Town is 10 years old today. This means he is now old enough to become a Pokémon Trainer. Ash dreams big about the adventures he will experience after receiving his first Pokémon from Professor Oak.,"['Unshô Ishizuka', 'Rica Matsumoto', 'Sarah Natochenny', 'Megumi Hayashibara']","['Kunihiko Yuyama', 'Takeshi Shudô', 'Takeshi Shudô', 'Satoshi Tajiri', 'Satoshi Tajiri', 'Shôji Yonemura', 'Atsushi Chiku', 'Allan Gus', 'Dina Hawana', 'Hidenaga Katakami', 'Susumu Matsuyama', 'Satoshi Shimodaira', 'Ed Goldfarb', 'Shinji Miyazaki', 'Aya Aoshima', 'Toshio Henmi']"
"$8,567,881",Home Again,Open Road Films (II),"September 7, 2017 (APAC, EMEA)",PG-13,1 hr 37 min,,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,"['Reese Witherspoon', 'Michael Sheen', 'Candice Bergen', 'Pico Alexander']","['Hallie Meyers-Shyer', 'Hallie Meyers-Shyer', 'Nancy Meyers', 'Erika Olde', 'John Debney', 'Dean Cundey', 'David Bilow', 'Ellen Brill']"
"$68,614",The Adventurers,Well Go USA Entertainment,"August 11, 2017 (China)",,2 hr 20 min,Action Adventure Crime Drama,"The world's top thieves join forces to pull off the heist of a lifetime. But when they find themselves pursued across Europe by a legendary French detective, they'll have to take their game to the next level.","['Andy Lau', 'Shu Qi', 'Jingchu Zhang', 'Yo Yang']","['Stephen Fung', 'Chi Kwong Cheung', 'Stephen Fung', 'Zhichao Ha', 'Xiaozhuang Huang', 'Yiu Fai Lo', 'Todd Weinger', 'Terence Chang', 'Wayne Wei Jiang', 'Andy Lau', 'Jerry Li', 'Haicheng Zhao', 'Tuomas Kantelinen', 'Shane Hurlbut', 'Joel Cox', 'Angie Lam', 'Guillaume Amosse']"
