Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$79,110,453",Oz the Great and Powerful,Walt Disney Studios Motion Pictures,"March 6, 2013 (Egypt)",PG,2 hr 10 min,,A small-time magician is swept away to an enchanted land and is forced into a power struggle between three witches.,"['James Franco', 'Michelle Williams', 'Rachel Weisz', 'Mila Kunis']","['Sam Raimi', 'Mitchell Kapner', 'David Lindsay-Abaire', 'Mitchell Kapner', 'L. Frank Baum', 'Joe Roth', 'Danny Elfman', 'Peter Deming', 'Bob Murawski', 'Robert Stromberg']"
"$70,165,559",Star Trek Into Darkness,Paramount Pictures,"May 8, 2013 (Iceland)",PG-13,2 hr 12 min,,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.","['Chris Pine', 'Zachary Quinto', 'Zoe Saldana', 'Benedict Cumberbatch']","['J.J. Abrams', 'Roberto Orci', 'Alex Kurtzman', 'Damon Lindelof', 'Gene Roddenberry', 'J.J. Abrams', 'Bryan Burk', 'Alex Kurtzman', 'Damon Lindelof', 'Roberto Orci', 'Michael Giacchino', 'Dan Mindel', 'Maryann Brandon', 'Mary Jo Markey', 'Amelia Brooke', 'Scott Chambliss']"
"$53,113,752",The Wolverine,Twentieth Century Fox,"July 24, 2013 (EMEA)",PG-13,2 hr 6 min,,"Wolverine comes to Japan to meet an old friend whose life he saved years ago, and gets embroiled in a conspiracy involving yakuza and mutants.","['Hugh Jackman', 'Will Yun Lee', 'Tao Okamoto', 'Rila Fukushima']","['James Mangold', 'Mark Bomback', 'Scott Frank', 'Hutch Parker', 'Lauren Shuler Donner', 'Marco Beltrami', 'Ross Emery', 'Michael McCusker', 'François Audouy']"
"$37,285,325",Pacific Rim,Warner Bros.,"July 11, 2013 (22 markets)",PG-13,2 hr 11 min,,"As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse.","['Idris Elba', 'Charlie Hunnam', 'Rinko Kikuchi', 'Charlie Day']","['Guillermo del Toro', 'Travis Beacham', 'Guillermo del Toro', 'Travis Beacham', 'Guillermo del Toro', 'Jon Jashni', 'Mary Parent', 'Thomas Tull', 'Ramin Djawadi', 'Guillermo Navarro', 'Peter Amundson', 'John Gilroy', 'Andrew Neskoromny', 'Carol Spier']"
"$18,361,578",The Wolf of Wall Street,Paramount Pictures,"December 25, 2013 (Domestic, EMEA)",R,3 hr,,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.","['Leonardo DiCaprio', 'Jonah Hill', 'Margot Robbie', 'Matthew McConaughey']","['Martin Scorsese', 'Terence Winter', 'Jordan Belfort', 'Riza Aziz', 'Leonardo DiCaprio', 'Joey McFarland', 'Martin Scorsese', 'Emma Tillinger Koskoff', 'Rodrigo Prieto', 'Thelma Schoonmaker', 'Bob Shaw']"
"$40,501,814",G.I. Joe: Retaliation,Paramount Pictures,"March 27, 2013 (9 markets)",PG-13,1 hr 50 min,,The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.,"['Dwayne Johnson', 'Channing Tatum', 'Adrianne Palicki', 'Lee Byung-hun']","['Jon M. Chu', 'Rhett Reese', 'Paul Wernick', 'Lorenzo di Bonaventura', 'Brian Goldner', 'Henry Jackman', 'Stephen F. Windon', 'Roger Barton', 'Jim May', 'Andrew Menzies']"
"$41,671,198",The Hangover Part III,Warner Bros.,"May 23, 2013 (4 markets)",R,1 hr 40 min,,"When one of their own is kidnapped by an angry gangster, the Wolf Pack must track down Mr. Chow, who has escaped from prison and is on the run.","['Bradley Cooper', 'Zach Galifianakis', 'Ed Helms', 'Justin Bartha']","['Todd Phillips', 'Todd Phillips', 'Craig Mazin', 'Jon Lucas', 'Scott Moore', 'Daniel Goldberg', 'Todd Phillips', 'Christophe Beck', 'Lawrence Sher', 'Jeff Groth', 'Debra Neil-Fisher', 'Maher Ahmad', 'Raj Uppal']"
"$50,085,185",The Great Gatsby,Warner Bros.,"May 10, 2013 (Domestic)",PG-13,2 hr 23 min,,"A writer and wall street trader, Nick Carraway, finds himself drawn to the past and lifestyle of his mysterious millionaire neighbor, Jay Gatsby, amid the riotous parties of the Jazz Age.","['Leonardo DiCaprio', 'Carey Mulligan', 'Joel Edgerton', 'Tobey Maguire']","['Baz Luhrmann', 'Baz Luhrmann', 'Craig Pearce', 'F. Scott Fitzgerald', 'Lucy Fisher', 'Catherine Knapman', 'Baz Luhrmann', 'Catherine Martin', 'Douglas Wick', 'Craig Armstrong', 'Simon Duggan', 'Jason Ballantine', 'Jonathan Redmond', 'Matt Villa', 'Catherine Martin', 'Karen Murphy']"
"$29,350,389",Now You See Me,Lionsgate Films,"May 29, 2013 (Philippines)",PG-13,1 hr 55 min,,"An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money.","['Jesse Eisenberg', 'Common', 'Mark Ruffalo', 'Woody Harrelson']","['Louis Leterrier', 'Ed Solomon', 'Boaz Yakin', 'Edward Ricourt', 'Boaz Yakin', 'Edward Ricourt', 'Bobby Cohen', 'Alex Kurtzman', 'Roberto Orci', 'Brian Tyler', 'Mitchell Amundsen', 'Larry Fong', 'Robert Leighton', 'Vincent Tabaillon', 'Peter Wenham']"
"$17,548,389",The Smurfs 2,Sony Pictures Releasing,"July 31, 2013 (7 markets)",PG,1 hr 45 min,,"The Smurfs team up with their human friends to rescue Smurfette, who has been abducted by Gargamel, since she knows a secret spell that can turn the evil sorcerer's newest creation, creatures called ""The Naughties"", into real Smurfs.","['Neil Patrick Harris', 'Jayma Mays', 'Katy Perry', 'Hank Azaria']","['Raja Gosnell', 'J. David Stem', 'David N. Weiss', 'Jay Scherick', 'David Ronn', 'Karey Kirkpatrick', 'J. David Stem', 'David N. Weiss', 'Jay Scherick', 'David Ronn', 'Peyo', 'Jordan Kerner', 'Heitor Pereira', 'Phil Meheux', 'Sabrina Plisco', 'Bill Boes']"
"$41,855,326",The Conjuring,Warner Bros.,"July 18, 2013 (New Zealand)",R,1 hr 52 min,,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.,"['Patrick Wilson', 'Vera Farmiga', 'Ron Livingston', 'Lili Taylor']","['James Wan', 'Chad Hayes', 'Carey W. Hayes', 'Rob Cowan', 'Tony DeRosa-Grund', 'Peter Safran', 'Joseph Bishara', 'John R. Leonetti', 'Kirk M. Morri', 'Julie Berghoff']"
"$24,834,845",A Good Day to Die Hard,Twentieth Century Fox,"February 6, 2013 (Indonesia)",R,1 hr 38 min,,"John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.","['Bruce Willis', 'Jai Courtney', 'Sebastian Koch', 'Mary Elizabeth Winstead']","['John Moore', 'Skip Woods', 'Roderick Thorp', 'Wyck Godfrey', 'Alex Young', 'Marco Beltrami', 'Jonathan Sela', 'Dan Zimmerman', 'Daniel T. Dorrance']"
"$37,054,485",Oblivion,Universal Pictures,"April 10, 2013 (EMEA, APAC)",PG-13,2 hr 4 min,,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,"['Tom Cruise', 'Morgan Freeman', 'Andrea Riseborough', 'Olga Kurylenko']","['Joseph Kosinski', 'Karl Gajdusek', 'Michael Arndt', 'Joseph Kosinski', 'Peter Chernin', 'Dylan Clark', 'Duncan Henderson', 'Joseph Kosinski', 'Barry Levine', 'Anthony Gonzalez', 'M83', 'Joseph Trapanese', 'Claudio Miranda', 'Richard Francis-Bruce', 'Darren Gilford']"
"$29,807,393",Elysium,TriStar Pictures,"August 8, 2013 (APAC, EMEA)",R,1 hr 49 min,,"In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","['Matt Damon', 'Jodie Foster', 'Sharlto Copley', 'Alice Braga']","['Neill Blomkamp', 'Neill Blomkamp', 'Bill Block', 'Neill Blomkamp', 'Simon Kinberg', 'Ryan Amon', 'Trent Opaloch', 'Julian Clarke', 'Lee Smith', 'Philip Ivey']"
"$21,312,625",Turbo,Twentieth Century Fox,"July 10, 2013 (Uruguay)",PG,1 hr 36 min,,A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.,"['Ryan Reynolds', 'Paul Giamatti', 'Maya Rudolph', 'Samuel L. Jackson']","['David Soren', 'David Soren', 'Darren Lemke', 'Robert Siegel', 'David Soren', 'Lisa Stewart', 'Henry Jackman', 'Chris Stover', 'James Ryan', 'Michael Isaak', 'Henrik Tamm']"
"$34,017,930",Cloudy with a Chance of Meatballs 2,Sony Pictures Releasing,"September 26, 2013 (Chile)",PG,1 hr 35 min,,"Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational, and is churning out menacing food-animal hybrids.","['Bill Hader', 'Anna Faris', 'Will Forte', 'Neil Patrick Harris']","['Cody Cameron', 'Kris Pearn', 'Erica Rivinoja', 'John Francis Daley', 'Jonathan Goldstein', 'Phil Lord', 'Christopher Miller', 'Erica Rivinoja', 'Judi Barrett', 'Ron Barrett', 'Kirk Bodyfelt', 'Pam Marsden', 'Mark Mothersbaugh', 'Robert Fisher Jr.', 'Justin K. Thompson']"
"$33,531,068",Epic,Twentieth Century Fox,"May 16, 2013 (EMEA, LATAM)",PG,1 hr 42 min,,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and evil is taking place. She bands together with a ragtag group of characters to save their world--and ours.,"['Amanda Seyfried', 'Josh Hutcherson', 'Beyoncé', 'Colin Farrell']","['Chris Wedge', 'James V. Hart', 'William Joyce', 'Daniel Shere', 'Tom J. Astle', 'Matt Ember', 'William Joyce', 'James V. Hart', 'Chris Wedge', 'William Joyce', 'Jerry Davis', 'Lori Forte', 'Danny Elfman', 'Renato Falcão', 'Andy Keir', 'Greg Couch', 'William Joyce']"
"$29,210,849",The Lone Ranger,Walt Disney Studios Motion Pictures,"July 3, 2013 (Domestic, EMEA)",PG-13,2 hr 30 min,,"Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice.","['Johnny Depp', 'Armie Hammer', 'William Fichtner', 'Tom Wilkinson']","['Gore Verbinski', 'Justin Haythe', 'Ted Elliott', 'Terry Rossio', 'Ted Elliott', 'Terry Rossio', 'Justin Haythe', 'Jerry Bruckheimer', 'Gore Verbinski', 'Hans Zimmer', 'Bojan Bazelli', 'James Haygood', 'Craig Wood', 'Jess Gonchor', ""Mark 'Crash' McCreery""]"
"$740,455",American Hustle,Sony Pictures Releasing,"December 12, 2013 (Australia)",R,2 hr 18 min,,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia.","['Christian Bale', 'Amy Adams', 'Bradley Cooper', 'Jennifer Lawrence']","['David O. Russell', 'Eric Warren Singer', 'David O. Russell', 'Megan Ellison', 'Jonathan Gordon', 'Charles Roven', 'Richard Suckle', 'Danny Elfman', 'Linus Sandgren', 'Alan Baumgarten', 'Jay Cassidy', 'Crispin Struthers', 'Judy Becker']"
"$41,508,572",Grown Ups 2,Sony Pictures Releasing,"July 11, 2013 (EMEA)",PG-13,1 hr 41 min,,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you.","['Adam Sandler', 'Kevin James', 'Chris Rock', 'David Spade']","['Dennis Dugan', 'Fred Wolf', 'Adam Sandler', 'Tim Herlihy', 'Adam Sandler', 'Fred Wolf', 'Jack Giarraputo', 'Adam Sandler', 'Rupert Gregson-Williams', 'Theo van de Sande', 'Tom Costain', 'Aaron Osborne']"
"$27,520,040",After Earth,Sony Pictures Releasing,"May 30, 2013 (South Korea)",PG-13,1 hr 40 min,,"A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help.","['Jaden Smith', 'David Denman', 'Will Smith', 'Sophie Okonedo']","['M. Night Shyamalan', 'Gary Whitta', 'M. Night Shyamalan', 'Will Smith', 'James Lassiter', 'Jada Pinkett Smith', 'Caleeb Pinkett', 'M. Night Shyamalan', 'Will Smith', 'James Newton Howard', 'Peter Suschitzky', 'Steven Rosenblum', 'Thomas E. Sanders']"
"$22,232,291",Planes,Walt Disney Studios Motion Pictures,"August 9, 2013 (Domestic)",PG,1 hr 31 min,,A cropdusting plane with a fear of heights lives his dream of competing in a famous around-the-world aerial race.,"['Carlos Alazraqui', 'Dane Cook', 'Stacy Keach', 'Brad Garrett']","['Klay Hall', 'John Lasseter', 'Klay Hall', 'Jeffrey M. Howard', 'Jeffrey M. Howard', 'Bobs Gannaway', 'Jon Cryer', 'Traci Balthazor', 'Mark Mancina', 'Jeremy Milton', 'Ryan L. Carlson']"
"$39,115,043",The Heat,Twentieth Century Fox,"June 27, 2013 (EMEA, APAC)",R,1 hr 57 min,,An uptight FBI Special Agent is paired with a foul-mouthed Boston cop to take down a ruthless drug lord.,"['Sandra Bullock', 'Michael McDonald', 'Melissa McCarthy', 'Demián Bichir']","['Paul Feig', 'Katie Dippold', 'Peter Chernin', 'Jenno Topping', 'Michael Andrews', 'Robert D. Yeoman', 'Jay Deuby', 'Brent White', 'Jefferson Sage']"
"$19,690,956",Hansel & Gretel: Witch Hunters,Paramount Pictures,"January 17, 2013 (Russia/CIS)",R,1 hr 28 min,,Brother/sister duo Hansel and Gretel are professional witch-hunters who help innocent villagers. One day they stumble upon a case that could hold the key to their past.,"['Jeremy Renner', 'Gemma Arterton', 'Peter Stormare', 'Famke Janssen']","['Tommy Wirkola', 'Tommy Wirkola', 'Jacob Grimm', 'Wilhelm Grimm', 'Will Ferrell', 'Beau Flynn', 'Adam McKay', 'Kevin J. Messick', 'Atli Örvarsson', 'Michael Bonvillain', 'Jim Page', 'Stephen Scott']"
"$25,718,314",Captain Phillips,Sony Pictures Releasing,"October 11, 2013 (Domestic)",PG-13,2 hr 14 min,,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.","['Tom Hanks', 'Barkhad Abdi', 'Barkhad Abdirahman', 'Catherine Keener']","['Paul Greengrass', 'Billy Ray', 'Richard Phillips', 'Stephan Talty', 'Dana Brunetti', 'Michael De Luca', 'Scott Rudin', 'Henry Jackman', 'Barry Ackroyd', 'Christopher Rouse', 'Paul Kirby']"
"$7,456",Journey to the West: Conquering the Demons,Magnolia Pictures,"February 7, 2013 (APAC)",PG-13,1 hr 50 min,Action Adventure Comedy Fantasy Romance,"Tang Sanzang, an aspiring Buddhist hero tries to protect a village from three demons. He develops complex feelings for Miss Duan, the demon hunter who repeatedly helps him, and finally quests to meet the legendary Monkey King.","['Zhang Wen', 'Shu Qi', 'Huang Bo', 'Show Lo']","['Stephen Chow', 'Chi-Kin Kwok', 'Stephen Chow', 'Chi-Kin Kwok', 'Xin Huo', 'Yun Wang', 'Chi-Keung Fung', 'Zhengyu Lu', 'Sheung-ching Lee', 'Ivy Kong', ""Cheng'en Wu"", 'Stephen Chow', 'Ivy Kong', 'Dajun Zhang', 'Ying-Wah Wong', 'Sung Fai Choi', 'Chi Wai Chan', 'Bruce Yu']"
"$24,852,258",White House Down,Sony Pictures Releasing,"June 27, 2013 (APAC, EMEA)",PG-13,2 hr 11 min,,"While on a tour of the White House with his young daughter, a Capitol policeman springs into action to save his child and protect the president from a heavily armed group of paramilitary invaders.","['Channing Tatum', 'Jamie Foxx', 'Maggie Gyllenhaal', 'Jason Clarke']","['Roland Emmerich', 'James Vanderbilt', 'Roland Emmerich', 'Bradley J. Fischer', 'Larry Franco', 'Laeta Kalogridis', 'Harald Kloser', 'James Vanderbilt', 'Harald Kloser', 'Thomas Wanker', 'Anna Foerster', 'Adam Wolfe', 'Kirk M. Petruccelli']"
"$14,401,054",Percy Jackson: Sea of Monsters,Twentieth Century Fox,"August 7, 2013 (APAC, Domestic)",PG,1 hr 46 min,,"In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters, to find the mythical Golden Fleece, all the while trying to stop an ancient evil from rising.","['Logan Lerman', 'Alexandra Daddario', 'Brandon T. Jackson', 'Nathan Fillion']","['Thor Freudenthal', 'Marc Guggenheim', 'Rick Riordan', 'Michael Barnathan', 'Karen Rosenfelt', 'Andrew Lockington', 'Shelly Johnson', 'Mark Goldblatt', 'Claude Paré']"
"$27,202,226",Jack the Giant Slayer,Warner Bros.,"February 28, 2013 (APAC)",PG-13,1 hr 54 min,,"The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.","['Nicholas Hoult', 'Stanley Tucci', 'Ewan McGregor', 'Bill Nighy']","['Bryan Singer', 'Darren Lemke', 'Christopher McQuarrie', 'Dan Studney', 'Darren Lemke', 'David Dobkin', 'David Dobkin', 'Ori Marmur', 'Patrick McCormick', 'Neal H. Moritz', 'Bryan Singer', 'John Ottman', 'Newton Thomas Sigel', 'Bob Ducsay', 'John Ottman', 'Gavin Bocquet']"
"$12,765,508",The Secret Life of Walter Mitty,Twentieth Century Fox,"December 19, 2013 (EMEA)",PG,1 hr 54 min,,"When both he and a colleague are about to lose their job, Walter takes action by embarking on an adventure more extraordinary than anything he ever imagined.","['Ben Stiller', 'Kristen Wiig', 'Jon Daly', 'Kathryn Hahn']","['Ben Stiller', 'Steve Conrad', 'Steve Conrad', 'James Thurber', 'Stuart Cornfeld', 'Samuel Goldwyn Jr.', 'John Goldwyn', 'Ben Stiller', 'Theodore Shapiro', 'Stuart Dryburgh', 'Greg Hayden', 'Jeff Mann']"
"$923,715",12 Years a Slave,Fox Searchlight,"October 18, 2013 (Domestic)",R,2 hr 14 min,,"In the antebellum United States, Solomon Northup, a free Black man from upstate New York, is abducted and sold into slavery.","['Chiwetel Ejiofor', 'Michael Kenneth Williams', 'Michael Fassbender', 'Brad Pitt']","['Steve McQueen', 'John Ridley', 'Solomon Northup', 'Dede Gardner', 'Anthony Katagas', 'Jeremy Kleiner', 'Steve McQueen', 'Arnon Milchan', 'Brad Pitt', 'Bill Pohlad', 'Hans Zimmer', 'Sean Bobbitt', 'Joe Walker', 'Adam Stockhausen']"
"$24,637,312",The Butler,The Weinstein Company,"August 16, 2013 (Domestic)",PG-13,2 hr 12 min,,"As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society.","['Forest Whitaker', 'Oprah Winfrey', 'John Cusack', 'Jane Fonda']","['Lee Daniels', 'Danny Strong', 'Wil Haygood', 'Lee Daniels', 'Cassian Elwes', 'Buddy Patrick', 'Pamela Oas Williams', 'Laura Ziskin', 'Rodrigo Leão', 'Andrew Dunn', 'Brian A. Kates', 'Joe Klotz', 'Tim Galvin']"
"$34,551,025",Identity Thief,Universal Pictures,"February 7, 2013 (EMEA)",R,1 hr 51 min,,Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandy's identity.,"['Jason Bateman', 'Melissa McCarthy', 'John Cho', 'Amanda Peet']","['Seth Gordon', 'Craig Mazin', 'Jerry Eeten', 'Craig Mazin', 'Pamela Abdy', 'Jason Bateman', 'Scott Stuber', 'Christopher Lennertz', 'Javier Aguirresarobe', 'Peter Teschner', 'Shepherd Frankel']"
"$26,232,425",Anchorman 2: The Legend Continues,Paramount Pictures,"December 18, 2013 (Domestic, EMEA)",PG-13,1 hr 59 min,,"With the 1970s behind him, Ron Burgundy, San Diego's former top-rated newsreader, returns to take New York City's first twenty-four-hour news channel by storm.","['Will Ferrell', 'Christina Applegate', 'Paul Rudd', 'Steve Carell']","['Adam McKay', 'Will Ferrell', 'Adam McKay', 'Will Ferrell', 'Adam McKay', 'Judd Apatow', 'Will Ferrell', 'Adam McKay', 'Andrew Feltenstein', 'John Nau', 'Oliver Wood', 'Melissa Bretherton', 'Brent White', 'Clayton Hartley']"
"$30,373,794",Olympus Has Fallen,FilmDistrict,"March 20, 2013 (France)",R,1 hr 59 min,,Secret Service agent Mike Banning finds himself trapped inside the White House in the wake of a terrorist attack and works with national security to rescue the President from his kidnappers.,"['Gerard Butler', 'Aaron Eckhart', 'Morgan Freeman', 'Angela Bassett']","['Antoine Fuqua', 'Creighton Rothenberger', 'Katrin Benedikt', 'Gerard Butler', 'Ed Cathell III', 'Antoine Fuqua', 'Mark Gill', 'Danny Lerner', 'Alan Siegel', 'Trevor Morris', 'Conrad W. Hall', 'John Refoua', 'Derek R. Hill']"
"$40,272,103",Insidious: Chapter 2,FilmDistrict,"September 13, 2013 (Domestic, EMEA)",PG-13,1 hr 46 min,,"The Lamberts believe that they have defeated the spirits that have haunted their family, but they soon discover that evil is not beaten so easily.","['Patrick Wilson', 'Rose Byrne', 'Barbara Hershey', 'Lin Shaye']","['James Wan', 'Leigh Whannell', 'James Wan', 'Leigh Whannell', 'Leigh Whannell', 'Jason Blum', 'Oren Peli', 'Joseph Bishara', 'John R. Leonetti', 'Kirk M. Morri', 'Jennifer Spence']"
