Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$17,453,216",Old School,DreamWorks Distribution,"February 21, 2003 (Domestic)",R,1 hr 28 min,,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,"['Luke Wilson', 'Vince Vaughn', 'Will Ferrell', 'Jeremy Piven']","['Todd Phillips', 'Court Crandall', 'Todd Phillips', 'Scot Armstrong', 'Todd Phillips', 'Scot Armstrong', 'Daniel Goldberg', 'Joe Medjuck', 'Todd Phillips', 'Theodore Shapiro', 'Mark Irwin', 'Michael Jablow', 'Clark Hunter']"
"$17,057,213",Tears of the Sun,Revolution Studios,"March 7, 2003 (Domestic)",R,2 hr 1 min,,A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.,"['Bruce Willis', 'Cole Hauser', 'Monica Bellucci', 'Eamonn Walker']","['Antoine Fuqua', 'Alex Lasker', 'Patrick Cirillo', 'Ian Bryce', 'Mike Lobell', 'Arnold Rifkin', 'Lisa Gerrard', 'Hans Zimmer', 'Mauro Fiore', 'Conrad Buff IV', 'Christopher Holmes', 'Naomi Shohan']"
"$6,874,477",Sinbad: Legend of the Seven Seas,DreamWorks Distribution,"July 2, 2003 (Domestic)",PG,1 hr 28 min,,The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.,"['Brad Pitt', 'Catherine Zeta-Jones', 'Joseph Fiennes', 'Michelle Pfeiffer']","['Patrick Gilmore', 'Tim Johnson', 'John Logan', 'Empress Eris', 'Jeffrey Katzenberg', 'Mireille Soria', 'Harry Gregson-Williams', 'Tom Finan', 'Raymond Zibach']"
"$18,553,765",The Rundown,Universal Pictures,"January 23, 2003 (Spain)",PG-13,1 hr 44 min,,A tough aspiring chef is hired to bring home a mobster's son from the Amazon but becomes involved in the fight against an oppressive town operator and the search for a legendary treasure.,"['Dwayne Johnson', 'Seann William Scott', 'Christopher Walken', 'Rosario Dawson']","['Peter Berg', 'R.J. Stewart', 'R.J. Stewart', 'James Vanderbilt', 'Marc Abraham', 'Bill Corless', 'Karen Glasser', 'Kevin Misher', 'Harry Gregson-Williams', 'Tobias A. Schliessler', 'Richard Pearson', 'Tom Duffield']"
"$11,836,705",Runaway Jury,Twentieth Century Fox,"October 17, 2003 (Domestic)",PG-13,2 hr 7 min,,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,"['John Cusack', 'Rachel Weisz', 'Gene Hackman', 'Dustin Hoffman']","['Gary Fleder', 'John Grisham', 'Brian Koppelman', 'David Levien', 'Rick Cleveland', 'Matthew Chapman', 'Gary Fleder', 'Christopher Mankiewicz', 'Arnon Milchan', 'Christopher Young', 'Robert Elswit', 'William Steinkamp', 'Nelson Coates']"
"$57,968",Good Bye Lenin!,Sony Pictures Classics,"February 13, 2003 (Germany)",R,2 hr 1 min,Comedy Drama Romance,"In 1990, to protect his fragile mother from a fatal shock after a long coma, a young man must keep her from learning that her beloved nation of East Germany as she knew it has disappeared.","['Daniel Brühl', 'Katrin Sass', 'Chulpan Khamatova', 'Florian Lukas']","['Wolfgang Becker', 'Bernd Lichtenberg', 'Wolfgang Becker', 'Achim von Borries', 'Henk Handloegten', 'Chris Silber', 'Stefan Arndt', 'Yann Tiersen', 'Martin Kukula', 'Peter R. Adam', 'Lothar Holler']"
"$12,500,000",Bad Santa,Dimension Films,"November 26, 2003 (Domestic)",R,1 hr 32 min,,A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,"['Billy Bob Thornton', 'Bernie Mac', 'Lauren Graham', 'John Ritter']","['Terry Zwigoff', 'Glenn Ficarra', 'John Requa', 'Sarah Aubrey', 'John Cameron', 'Bob Weinstein', 'David Kitay', 'Jamie Anderson', 'Robert Hoffman', 'Sharon Seymour']"
"$15,027,423",Dreamcatcher,Warner Bros.,"March 21, 2003 (Domestic)",R,2 hr 16 min,,Friends on a camping trip discover that the town they're vacationing in is being plagued in an unusual fashion by parasitic aliens from outer space.,"['Morgan Freeman', 'Thomas Jane', 'Jason Lee', 'Damian Lewis']","['Lawrence Kasdan', 'Stephen King', 'William Goldman', 'Lawrence Kasdan', 'Lawrence Kasdan', 'Charles Okun', 'James Newton Howard', 'John Seale', 'Raúl Dávalos', 'Carol Littleton', 'Jon Hutman']"
"$12,053,131",The Core,Paramount Pictures,"March 28, 2003 (5 markets)",PG-13,2 hr 15 min,,The only way to save Earth from catastrophe is to drill down to the core and set it spinning again.,"['Aaron Eckhart', 'Hilary Swank', 'Delroy Lindo', 'Bruce Greenwood']","['Jon Amiel', 'Cooper Layne', 'John Rogers', 'Sean Bailey', 'David Foster', 'Cooper Layne', 'Christopher Young', 'John Lindley', 'Terry Rawlings', 'Philip Harrison']"
"$16,300,155",Holes,Walt Disney Studios Motion Pictures,"April 18, 2003 (Domestic)",PG,1 hr 57 min,,A wrongfully convicted boy is sent to a brutal desert detention camp where he joins the job of digging holes for some mysterious reason.,"['Shia LaBeouf', 'Sigourney Weaver', 'Jon Voight', 'Tim Blake Nelson']","['Andrew Davis', 'Louis Sachar', 'Louis Sachar', 'Lowell D. Blank', 'Andrew Davis', 'Mike Medavoy', 'Teresa Tucker-Davies', 'Joel McNeely', 'Stephen St. John', 'Thomas J. Nordberg', 'Jeffrey Wolf', 'Maher Ahmad']"
"$9,317,371",Looney Tunes: Back in Action,Warner Bros.,"November 14, 2003 (Domestic)",PG,1 hr 33 min,,The Looney Tunes search for a man's missing father and the mythical Blue Monkey diamond.,"['Brendan Fraser', 'Jenna Elfman', 'Steve Martin', 'Heather Locklear']","['Joe Dante', 'Eric Goldberg', 'Larry Doyle', 'Bernie Goldmann', 'Paula Weinstein', 'Jerry Goldsmith', 'Dean Cundey', 'Rick Finney', 'Marshall Harvey', 'Bill Brzeski']"
"$14,047,781",Open Range,Walt Disney Studios Motion Pictures,"August 15, 2003 (Domestic)",R,2 hr 19 min,,A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,"['Kevin Costner', 'Robert Duvall', 'Diego Luna', 'Abraham Benrubi']","['Kevin Costner', 'Lauran Paine', 'Craig Storper', 'Kevin Costner', 'Jake Eberts', 'David Valdes', 'Michael Kamen', 'J. Michael Muro', 'Michael J. Duthie', 'Miklos Wright', 'Gae S. Buckley']"
"$9,411,055",Stuck on You,Twentieth Century Fox,"January 8, 2003 (Russia/CIS)",PG-13,1 hr 58 min,Comedy,Conjoined twins from Martha's Vineyard move to Los Angeles so that one of them can pursue an acting career.,"['Matt Damon', 'Greg Kinnear', 'Eva Mendes', 'Cher']","['Bobby Farrelly', 'Peter Farrelly', 'Charles B. Wessler', 'Bennett Yellin', 'Peter Farrelly', 'Bobby Farrelly', 'Peter Farrelly', 'Bobby Farrelly', 'Bobby Farrelly', 'Peter Farrelly', 'Bradley Thomas', 'Charles B. Wessler', 'Charlie Gartner', 'Dan Mindel', 'Christopher Greenbury', 'Dave Terman', 'Sydney J. Bartholomew Jr.']"
"$13,087,307",Matchstick Men,Warner Bros.,"September 12, 2003 (Domestic)",PG-13,1 hr 56 min,Comedy Crime Drama Thriller,A phobic con artist and his protégé are on the verge of pulling off a lucrative swindle when the former's teenage daughter arrives unexpectedly.,"['Nicolas Cage', 'Alison Lohman', 'Sam Rockwell', 'Bruce Altman']","['Ridley Scott', 'Eric Garcia', 'Nicholas Griffin', 'Ted Griffin', 'Sean Bailey', 'Ted Griffin', 'Jack Rapke', 'Ridley Scott', 'Steve Starkey', 'Hans Zimmer', 'John Mathieson', 'Dody Dorn', 'Tom Foden']"
"$288,000",Taxi 3,Christal Films,"January 29, 2003 (France)",,1 hr 24 min,Action Comedy Crime,"Out to stop a new gang disguised as Santa Claus, Emilien and Daniel must also handle major changes in their personal relationships.","['Samy Naceri', 'Frédéric Diefenthal', 'Bernard Farcy', 'Bai Ling']","['Gérard Krawczyk', 'Luc Besson', 'Luc Besson', 'Laurent Pétin', 'Michèle Pétin', 'DJ Kore', 'DJ Skalp', 'Gérard Sterin', 'Yann Hervé', 'Jacques Bufnoir']"
"$15,269,324",Jeepers Creepers 2,United Artists,"August 29, 2003 (EMEA, Domestic)",R,1 hr 46 min,,"Set a few days after the original, a championship basketball team's bus is attacked by The Creeper, the winged, flesh-eating terror, on the last day of his 23-day feeding frenzy.","['Jonathan Breck', 'Ray Wise', 'Nicki Aycox', 'Garikayi Mutambirwa']","['Victor Salva', 'Victor Salva', 'Victor Salva', 'Tom Luse', 'Bennett Salvay', 'Don E. FauntLeRoy', 'Ed Marx', 'Peter Jamison']"
"$6,097,758",Piglet's Big Movie,Walt Disney Studios Motion Pictures,"March 21, 2003 (Domestic)",,1 hr 15 min,Adventure Animation Comedy Family Musical Mystery,"When Piglet comes up missing his Hundred Acre Wood friends use Piglet's own Book of Memories to find him, discovering along the way just how big a role he's played in their lives.","['John Fiedler', 'Jim Cummings', 'Ken Sansom', 'Peter Cullen']","['Francis Glebas', 'Brian Hohlfeld', 'A.A. Milne', 'Ted Henning', 'Michelle Pappalardo-Robinson', 'Carl Johnson', 'Ivan Bilancio']"
"$12,856,040",Honey,Universal Pictures,"December 5, 2003 (Domestic)",PG-13,1 hr 34 min,,"Honey is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry.","['Jessica Alba', 'Mekhi Phifer', 'Romeo Miller', 'Missy Elliott']","['Bille Woodruff', 'Alonzo Brown', 'Kim Watson', 'Andre Harrell', 'Marc Platt', 'Mervyn Warren', 'John R. Leonetti', 'Mark Helfrich', 'Emma E. Hickox', 'Jasna Stefanovic']"
"$274,454",21 Grams,Focus Features,"November 21, 2003 (LATAM, Domestic)",R,2 hr 4 min,,"A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.","['Sean Penn', 'Benicio Del Toro', 'Naomi Watts', 'Danny Huston']","['Alejandro G. Iñárritu', 'Guillermo Arriaga', 'Alejandro G. Iñárritu', 'Robert Salerno', 'Gustavo Santaolalla', 'Rodrigo Prieto', 'Stephen Mirrione', 'Brigitte Broch']"
"$9,751,425",Under the Tuscan Sun,Walt Disney Studios Motion Pictures,"September 26, 2003 (Domestic)",PG-13,1 hr 53 min,,"Frances Mayes, a 35-year-old San Francisco writer, gets a divorce that leaves her with terminal writer's block and depression. Later, she decides to buy a house in Tuscany in order to change her life.","['Diane Lane', 'Raoul Bova', 'Sandra Oh', 'Lindsay Duncan']","['Audrey Wells', 'Frances Mayes', 'Audrey Wells', 'Audrey Wells', 'Tom Sternberg', 'Audrey Wells', 'Christophe Beck', 'Geoffrey Simpson', 'Arthur Coburn', 'Andrew Marcus', 'Todd E. Miller', 'Stephen McCabe']"
"$14,064,317",Agent Cody Banks,Metro-Goldwyn-Mayer (MGM),"March 14, 2003 (Domestic)",PG,1 hr 42 min,,A government agent trains Cody Banks in the ways of covert operations that require younger participants.,"['Frankie Muniz', 'Hilary Duff', 'Andrew Francis', 'Angie Harmon']","['Harald Zwart', 'Ashley Miller', 'Zack Stentz', 'Scott Alexander', 'Larry Karaszewski', 'Jeffrey Jurgensen', 'David Glasser', 'Andreas Klein', 'David Nicksay', 'Guy Oseary', 'Dylan Sellers', 'John Powell', 'Denis Crossan', 'Jim Miller', 'Frank Dunlop', 'Rusty Smith']"
"$86,831",Monster,Newmarket Films,"December 24, 2003 (Domestic)",R,1 hr 49 min,,"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.","['Charlize Theron', 'Christina Ricci', 'Bruce Dern', 'Lee Tergesen']","['Patty Jenkins', 'Patty Jenkins', 'Mark Damon', 'Donald Kushner', 'Clark Peterson', 'Charlize Theron', 'Brad Wyman', 'BT', 'Steven Bernstein', 'Arthur Coburn', 'Jane Kurson', 'Edward T. McAvoy']"
"$16,521,468",Cradle 2 the Grave,Warner Bros.,"February 28, 2003 (Domestic)",R,1 hr 41 min,,"A jewel thief's daughter is kidnapped after he steals a collection of prized black diamonds, which aren't at all what they seem.","['Jet Li', 'DMX', 'Mark Dacascos', 'Anthony Anderson']","['Andrzej Bartkowiak', ""John O'Brien"", ""John O'Brien"", 'Channing Gibson', 'Joel Silver', ""Damon 'Grease' Blackman"", 'John Frizzell', 'Daryn Okada', 'Derek Brechin', 'David F. Klassen']"
"$17,338,755",The Lizzie McGuire Movie,Walt Disney Studios Motion Pictures,"May 2, 2003 (Domestic)",PG,1 hr 34 min,,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true.","['Hilary Duff', 'Adam Lamberg', 'Clayton Snyder', 'Hallie Todd']","['Jim Fall', 'Susan Estelle Jansen', 'Ed Decter', 'John J. Strauss', 'Terri Minsky', 'Stan Rogow', 'Cliff Eidelman', 'Jerzy Zielinski', 'Margaret Goodspeed', 'Douglas Higgins']"
"$16,185,316",Out of Time,Metro-Goldwyn-Mayer (MGM),"October 3, 2003 (Domestic)",PG-13,1 hr 45 min,,A Florida police chief must solve a vicious double homicide before he himself falls under suspicion.,"['Denzel Washington', 'Sanaa Lathan', 'Eva Mendes', 'Dean Cain']","['Carl Franklin', 'Dave Collard', 'Jesse Beaton', 'Neal H. Moritz', 'Graeme Revell', 'Theo van de Sande', 'Carole Kravetz Aykanian', 'Paul Peters']"
"$11,556,869",Rugrats Go Wild,Paramount Pictures,"June 13, 2003 (Domestic)",PG,1 hr 21 min,,"The Rugrats get tangled in an exotic adventure, where they're helped by the Thornberrys, a family that travels the world making nature documentaries.","['Jodi Carlisle', 'Lacey Chabert', 'Tim Curry', 'Elizabeth Daily']","['John Eng', 'Norton Virgien', 'Priit Pärn', 'Kate Boutilier', 'Monica Piper', 'David Regal', 'Paul Greenberg', 'Vito Viscomi', 'Arlene Klasky', 'Gabor Csupo', 'Paul Germain', 'Arlene Klasky', 'Gabor Csupo', 'Peter Chung', 'Arlene Klasky', 'Gabor Csupo', 'Steve Pepoon', 'David Silverman', 'Stephen Sustarsic', 'Laslo Nosek', 'Gennadiy Kornyshev', 'Gabor Csupo', 'Arlene Klasky', 'Mark Mothersbaugh', 'John Bryant', 'Kimberly Convy', 'Dima Malanitchev']"
"$13,303,724",Radio,Revolution Studios,"October 24, 2003 (Domestic)",PG,1 hr 49 min,,The story of a high school coach and the developmentally challenged man who he took under his wing.,"['Cuba Gooding Jr.', 'Ed Harris', 'Debra Winger', 'S. Epatha Merkerson']","['Michael Tollin', 'Mike Rich', 'Gary Smith', 'Herbert W. Gains', 'Brian Robbins', 'Michael Tollin', 'James Horner', 'Don Burgess', 'Chris Lebenzon', 'Harvey Rosenstock', 'Clay A. Griffith']"
"$11,112,632",Hollywood Homicide,Revolution Studios,"June 13, 2003 (Domestic)",PG-13,1 hr 56 min,,Two LAPD detectives who moonlight in other fields investigate the murder of an up-and-coming rap group.,"['Harrison Ford', 'Josh Hartnett', 'Isaiah Washington', 'Lena Olin']","['Ron Shelton', 'Robert Souza', 'Ron Shelton', 'Lou Pitt', 'Ron Shelton', 'Alex Wurman', 'Barry Peterson', 'Paul Seydor', 'Jim Bissell']"
"$11,434,964",What a Girl Wants,Warner Bros.,"April 3, 2003 (APAC)",PG,1 hr 45 min,,"An American teenager learns that her father is a wealthy British politician running for office. Although she is eager to find him, she realizes it could cause a scandal and cost him the election.","['Amanda Bynes', 'Colin Firth', 'Kelly Preston', 'Soleil McGhee']","['Dennie Gordon', 'William Douglas-Home', 'William Douglas-Home', 'Jenny Bicks', 'Elizabeth Chandler', 'Denise Di Novi', 'Bill Gerber', 'Hunt Lowry', 'Rupert Gregson-Williams', 'Andrew Dunn', 'Charles McClelland', 'Michael Carlin']"
"$11,441,733",The Jungle Book 2,Walt Disney Studios Motion Pictures,"February 5, 2003 (France)",,1 hr 12 min,Adventure Animation Comedy Family Music Musical,"Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.","['John Goodman', 'Haley Joel Osment', 'Tony Jay', 'Mae Whitman']","['Steve Trenbirth', 'Karl Geurs', 'Carter Crocker', 'Evan Spiliotopoulos', 'David Reynolds', 'Roger S.H. Schulman', 'Tom Rogers', 'Rudyard Kipling', 'Christopher Chase', 'Mary Thorne', 'Steve Harwell', 'Joel McNeely', 'Christopher K. Gee', 'Peter Lonsdale']"
"$14,369,694",National Security,Sony Pictures Releasing,"January 17, 2003 (Domestic)",PG-13,1 hr 28 min,Action Comedy Crime Thriller,Two mismatched security guards are thrown together to bust a smuggling operation.,"['Martin Lawrence', 'Steve Zahn', 'Colm Feore', 'Bill Duke']","['Dennis Dugan', 'Jay Scherick', 'David Ronn', 'Michael Green', 'Robert F. Newmyer', 'Jeffrey Silver', 'Randy Edelman', 'Corey Simon', 'Oliver Wood', 'Debra Neil-Fisher', 'Larry Fulton']"
"$12,900,000",Secondhand Lions,New Line Cinema,"September 19, 2003 (Domestic)",PG,1 hr 51 min,,"Fourteen-year-old Walter Caldwell's irresponsible mother Mae sends him to live with his bachelor uncles, Hub and Garth, so that she can go on yet another husband-hunting trip.","['Haley Joel Osment', 'Michael Caine', 'Robert Duvall', 'Kyra Sedgwick']","['Tim McCanlies', 'Tim McCanlies', 'David Kirschner', 'Scott Ross', 'Corey Sienega', 'Patrick Doyle', 'Jack N. Green', 'David Moritz', 'David J. Bomba']"
"$12,024,917",Darkness Falls,Revolution Studios,"January 24, 2003 (Domestic)",PG-13,1 hr 26 min,,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.","['Chaney Kley', 'Emma Caulfield Ford', 'Antony Burrows', 'Lee Cormie']","['Jonathan Liebesman', 'John Fasano', 'James Vanderbilt', 'Joe Harris', 'Joe Harris', 'John Fasano', 'John Hegeman', 'William Sherak', 'Jason Shuman', 'Brian Tyler', 'Dan Laustsen', 'Timothy Alverson', 'Steve Mirkovich', 'George Liddle']"
"$9,970,557",Torque,Warner Bros.,"March 19, 2003 (Spain)",PG-13,1 hr 24 min,,A biker returns from Thailand to set things straight with his girlfriend. One gang leader wants him for delivery of 2 motorbikes filled with crystal meth and another gang leader wants him for murdering his brother.,"['Martin Henderson', 'Ice Cube', 'Monet Mazur', 'John Ashker']","['Joseph Kahn', 'Matt Johnson', 'Brad Luff', 'Neal H. Moritz', 'Trevor Rabin', 'Peter Levy', 'David Blackburn', 'Howard E. Smith', 'Peter J. Hampton']"
"$13,482,638",The Hunted,Paramount Pictures,"March 14, 2003 (Domestic)",R,1 hr 34 min,,An FBI deep-woods tracker attempts to capture a trained assassin who has made a sport of hunting humans.,"['Tommy Lee Jones', 'Benicio Del Toro', 'Connie Nielsen', 'Leslie Stefanson']","['William Friedkin', 'David Griffiths', 'Peter Griffiths', 'Art Monterastelli', 'Richard Hawley', 'James Jacks', 'Ricardo Mestres', 'Brian Tyler', 'Caleb Deschanel', 'Augie Hess', 'William Cruse']"
"$13,107,022",Good Boy,Metro-Goldwyn-Mayer (MGM),"October 10, 2003 (Domestic)",PG,1 hr 28 min,,"An intergalactic dog pilot from Sirius (the dog star), visits Earth to verify the rumors that dogs have failed to take over the planet.","['Liam Aiken', 'Matthew Broderick', 'Molly Shannon', 'Kevin Nealon']","['John Hoffman', 'Zeke Richardson', 'Zeke Richardson', 'John Hoffman', 'John Hoffman', 'Kristine Belson', 'Lisa Henson', 'Mark Mothersbaugh', 'James Glennon', 'Craig Herring', 'Jerry Wanek']"
"$11,277,367",Uptown Girls,Metro-Goldwyn-Mayer (MGM),"August 15, 2003 (Domestic)",PG-13,1 hr 32 min,,A grown-up woman who kept her childish instincts and behavior starts working as the nanny of an 8-year-old girl who actually acts like an adult. But everything ends right-side up.,"['Brittany Murphy', 'Dakota Fanning', 'Heather Locklear', 'Jesse Spencer']","['Boaz Yakin', 'Julie Margaret Hogben', 'Mo Ogrodnik', 'Lisa Davidowitz', 'Allison Jacobs', 'Allison Jacobs', 'John Penotti', 'Fisher Stevens', 'Joel McNeely', 'Michael Ballhaus', 'David Ray', 'Kalina Ivanov']"
"$11,200,000",A Man Apart,New Line Cinema,"April 4, 2003 (Domestic, EMEA)",R,1 hr 49 min,,A man known as Diablo emerges to head a drug cartel after the previous leader is imprisoned.,"['Vin Diesel', 'Timothy Olyphant', 'Larenz Tate', 'Geno Silva']","['F. Gary Gray', 'Christian Gudegast', 'Paul T. Scheuring', 'Bob Degus', 'Vin Diesel', 'Vincent Garcia Newman', 'Joey Nittolo', 'Tucker Tooley', 'Anne Dudley', 'Jack N. Green', 'Robert Brown', 'William Hoy', 'Ida Random']"
"$8,440,629",Timeline,Paramount Pictures,"November 26, 2003 (Domestic)",PG-13,1 hr 56 min,,"A group of archaeologists get embroiled in an adventure where they must travel back in time to 14th Century France, to save their professor before the French battle the English at Castlegard. If they fail, they won't be able to return.","['Paul Walker', 'Gerard Butler', 'Billy Connolly', ""Frances O'Connor""]","['Richard Donner', 'Michael Crichton', 'Jeff Maguire', 'George Nolfi', 'Richard Donner', 'Lauren Shuler Donner', 'Jim Van Wyck', 'Brian Tyler', 'Caleb Deschanel', 'Richard Marks', 'Daniel T. Dorrance']"
"$11,511,960",Basic,Sony Pictures Releasing,"March 28, 2003 (Domestic)",R,1 hr 38 min,Action Crime Drama Mystery Thriller,A D.E.A. Agent investigates the disappearance of a legendary Army Ranger Drill Sergeant and several of his cadets during a training exercise gone severely awry.,"['John Travolta', 'Samuel L. Jackson', 'Connie Nielsen', 'Tim Daly']","['John McTiernan', 'James Vanderbilt', 'Mike Medavoy', 'Arnold Messer', 'Michael Tadross', 'James Vanderbilt', 'Klaus Badelt', 'Steve Mason', 'George Folsey Jr.', 'Dennis Bradford']"
"$137,418",Whale Rider,Newmarket Films,"January 31, 2003 (New Zealand)",PG-13,1 hr 41 min,,"A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize.","['Keisha Castle-Hughes', 'Rawiri Paratene', 'Vicky Haughton', 'Cliff Curtis']","['Niki Caro', 'Niki Caro', 'Witi Ihimaera', 'John Barnett', 'Frank Hübner', 'Tim Sanders', 'Lisa Gerrard', 'Leon Narbey', 'David Coulson', 'Grant Major']"
"$45,029",Down with Love,Twentieth Century Fox,"May 9, 2003 (Domestic)",PG-13,1 hr 41 min,Comedy Romance,"In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.","['Ewan McGregor', 'Renée Zellweger', 'David Hyde Pierce', 'Sarah Paulson']","['Peyton Reed', 'Eve Ahlert', 'Dennis Drake', 'Bruce Cohen', 'Dan Jinks', 'Marc Shaiman', 'Jeff Cronenweth', 'Larry Bock', 'Andrew Laws']"
"$11,100,000",Dumb and Dumberer: When Harry Met Lloyd,New Line Cinema,"June 13, 2003 (EMEA, Domestic)",PG-13,1 hr 25 min,,Set back in the 80s when Harry met Lloyd in high school where they cross paths with a mean principal and a bunch of other outcasts much like themselves.,"['Derek Richardson', 'Eric Christian Olsen', 'Eugene Levy', 'Timothy Stack']","['Troy Miller', 'Peter Farrelly', 'Bennett Yellin', 'Bobby Farrelly', 'Robert Brener', 'Robert Brener', 'Troy Miller', 'Oren Koules', 'Brad Krevoy', 'Troy Miller', 'Steven Stabler', 'Charles B. Wessler', 'Eban Schletter', 'Anthony B. Richmond', 'Lawrence Jordan', 'Paul Huggins']"
"$7,117,225",The Life of David Gale,Universal Pictures,"February 21, 2003 (Domestic)",R,2 hr 10 min,,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,"['Kevin Spacey', 'Kate Winslet', 'Laura Linney', 'Cleo King']","['Alan Parker', 'Charles Randolph', 'Nicolas Cage', 'Alan Parker', 'Alex Parker', 'Jake Parker', 'Michael Seresin', 'Gerry Hambling', 'Geoffrey Kirkland']"
"$13,503,484",Head of State,DreamWorks Distribution,"March 28, 2003 (Domestic)",PG-13,1 hr 35 min,,"When a presidential candidate dies unexpectedly in the middle of the campaign, Washington, D.C. alderman Mays Gilliam is unexpectedly picked as his replacement.","['Chris Rock', 'Bernie Mac', 'Lynn Whitfield', 'Dylan Baker']","['Chris Rock', 'Chris Rock', 'Ali LeRoi', 'Ali LeRoi', 'Chris Rock', 'Michael Rotenberg', 'DJ Quik', 'Marcus Miller', 'Donald E. Thorin', 'Stephen A. Rotter', 'Steven J. Jordan']"
"$10,833,633",The Missing,Revolution Studios,"March 12, 2003 (Spain)",R,2 hr 17 min,Adventure Drama Thriller Western,"In 1885 New Mexico, a frontier medicine woman forms an uneasy alliance with her estranged father when her daughter is kidnapped by an Apache brujo.","['Tommy Lee Jones', 'Cate Blanchett', 'Evan Rachel Wood', 'Jenna Boyd']","['Ron Howard', 'Thomas Eidson', 'Ken Kaufman', 'Brian Grazer', 'Ron Howard', 'Daniel Ostroff', 'James Horner', 'Salvatore Totino', 'Daniel P. Hanley', 'Mike Hill', 'Ron Vignone']"
"$8,653,542",Bulletproof Monk,Metro-Goldwyn-Mayer (MGM),"April 16, 2003 (Domestic)",PG-13,1 hr 44 min,,"Based on the very underground comic book of the same name, a Tibetan monk becomes a mentor to a young street punk and tries teaching him how to protect the scroll of ultimate power from a secret Nazi organization bent on world domination.","['Chow Yun-Fat', 'Seann William Scott', 'Jaime King', 'Karel Roden']","['Paul Hunter', 'Ethan Reiff', 'Cyrus Voris', 'Terence Chang', 'Charles Roven', 'Douglas Segal', 'John Woo', 'Éric Serra', 'Stefan Czapsky', 'Robert K. Lambert', 'Deborah Evans']"
"$12,618,159",Malibu's Most Wanted,Warner Bros.,"April 18, 2003 (Domestic)",PG-13,1 hr 26 min,,"A senator arranges for his son, a rich white kid who fancies himself black, to be kidnapped by a couple of black actors pretending to be murderers to try and shock him out of his plans to become a rapper.","['Jamie Kennedy', ""Ryan O'Neal"", 'Blair Underwood', 'Taye Diggs']","['John Whitesell', 'Fax Bahr', 'Adam Small', 'Jamie Kennedy', 'Nick Swardson', 'Fax Bahr', 'Mike Karz', 'Adam Small', 'John Van Tongeren', 'Mark Irwin', 'Cara Silverman', 'William A. Elliott']"
"$8,111,324",The Medallion,TriStar Pictures,"August 14, 2003 (Hong Kong)",PG-13,1 hr 28 min,Action Comedy Fantasy,A Hong Kong detective suffers a fatal accident involving a mysterious medallion and is transformed into an immortal warrior with superhuman powers.,"['Jackie Chan', 'Lee Evans', 'Claire Forlani', 'Julian Sands']","['Gordon Chan', 'Alfred Cheung', 'Bennett Davlin', 'Alfred Cheung', 'Gordon Chan', 'Paul Wheeler', 'Bey Logan', 'Alfred Cheung', 'Bey Logan', 'Adrian Lee', 'Arthur Wong', 'Don Brochu', 'Ki-Hop Chan', 'Joseph C. Nemec III']"
"$11,758,372",The Fighting Temptations,Paramount Pictures,"September 19, 2003 (Domestic)",PG-13,2 hr 3 min,,A New York advertising executive travels to a small Southern town to collect an inheritance but finds he must create a gospel choir and lead it to success before he can collect.,"['Cuba Gooding Jr.', 'Beyoncé', 'Mike Epps', 'Nigel Washington']","['Jonathan Lynn', 'Elizabeth Hunter', 'Elizabeth Hunter', 'Saladin K. Patterson', 'David Gale', 'Loretha C. Jones', 'Benny Medina', 'Jeff Pollack', 'Jimmy Jam', 'Terry Lewis', 'Big Jim Wright', 'Affonso Beato', 'Paul Hirsch', 'Victoria Paul']"
