Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$16,511,391",A Knight's Tale,Sony Pictures Releasing,"May 11, 2001 (Domestic)",PG-13,2 hr 12 min,,"After his master dies, a peasant squire, fueled by his desire for food and glory, creates a new identity for himself as a knight.","['Heath Ledger', 'Mark Addy', 'Rufus Sewell', 'Shannyn Sossamon']","['Brian Helgeland', 'Brian Helgeland', 'Todd Black', 'Brian Helgeland', 'Tim Van Rellim', 'Carter Burwell', 'Richard Greatrex', 'Kevin Stitt', 'Tony Burrough']"
"$19,018,807",The Score,Paramount Pictures,"July 13, 2001 (Domestic)",R,2 hr 4 min,,An aging thief hopes to retire and live off his ill-gotten wealth with his lover when a young kid convinces him into doing one last heist that comes with a large payout.,"['Robert De Niro', 'Edward Norton', 'Marlon Brando', 'Angela Bassett']","['Frank Oz', 'Daniel E. Taylor', 'Kario Salem', 'Kario Salem', 'Lem Dobbs', 'Scott Marshall Smith', 'Gary Foster', 'Lee Rich', 'Howard Shore', 'Rob Hahn', 'Richard Pearson', 'Jackson De Govia']"
"$16,712,407",Along Came a Spider,Paramount Pictures,"April 6, 2001 (Domestic)",R,1 hr 44 min,,"When a senator's daughter under Secret Service protection is kidnapped from a private school, detective Alex Cross investigates the case even though he's recovering from the loss of his partner.","['Morgan Freeman', 'Michael Wincott', 'Monica Potter', 'Dylan Baker']","['Lee Tamahori', 'James Patterson', 'Marc Moss', 'David Brown', 'Joe Wizan', 'Jerry Goldsmith', 'Matthew F. Leonetti', 'Neil Travis', 'Ida Random']"
"$22,550,788",Training Day,Warner Bros.,"October 5, 2001 (Domestic)",R,2 hr 2 min,Crime Drama Thriller,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,"['Denzel Washington', 'Ethan Hawke', 'Scott Glenn', 'Tom Berenger']","['Antoine Fuqua', 'David Ayer', 'Robert F. Newmyer', 'Jeffrey Silver', 'Mark Mancina', 'Mauro Fiore', 'Conrad Buff IV', 'Naomi Shohan']"
"$13,832,786",Jimmy Neutron: Boy Genius,Paramount Pictures,"December 21, 2001 (Domestic)",,1 hr 22 min,Action Adventure Animation Comedy Family Sci-Fi,An eight-year-old boy genius and his friends must rescue their parents after the adults are abducted by aliens.,"['Debi Derryberry', 'Rob Paulsen', 'Megan Cavanagh', 'Mark DeCarlo']","['John A. Davis', 'John A. Davis', 'David N. Weiss', 'J. David Stem', 'Steve Oedekerk', 'John A. Davis', 'Steve Oedekerk', 'John A. Davis', 'Danelle Hand', 'John A. Davis', 'Albie Hecht', 'Steve Oedekerk', 'John Debney', 'Steve Kolbe', 'Chris Sherrod', 'Gregory Perler', 'Jon Price', 'Fred Cline']"
"$17,090,474",Don't Say a Word,Twentieth Century Fox,"September 28, 2001 (Domestic)",R,1 hr 53 min,,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret...","['Michael Douglas', 'Sean Bean', 'Brittany Murphy', 'Skye McCole Bartusiak']","['Gary Fleder', 'Andrew Klavan', 'Anthony Peckham', 'Patrick Smith Kelly', 'Anne Kopelson', 'Arnold Kopelson', 'Arnon Milchan', 'Mark Isham', 'Amir Mokri', 'Armen Minasian', 'William Steinkamp', 'Nelson Coates']"
"$13,408,351",Evolution,DreamWorks Distribution,"June 8, 2001 (Domestic)",PG-13,1 hr 41 min,,"A fire-fighting cadet, two college professors, and a geeky but sexy government scientist work against an alien organism that has been rapidly evolving since its arrival on Earth inside a meteor.","['David Duchovny', 'Orlando Jones', 'Julianne Moore', 'Seann William Scott']","['Ivan Reitman', 'Don Jakoby', 'David Diamond', 'David Weissman', 'Don Jakoby', 'Daniel Goldberg', 'Joe Medjuck', 'Ivan Reitman', 'John Powell', 'Michael Chapman', 'Wendy Greene Bricmont', 'Sheldon Kahn', 'J. Michael Riva']"
"$41,779",I Am Sam,New Line Cinema,"December 28, 2001 (Domestic)",PG-13,2 hr 12 min,Drama,An intellectually disabled man fights for custody of his 7-year-old daughter and in the process teaches his cold-hearted lawyer the value of love and family.,"['Sean Penn', 'Michelle Pfeiffer', 'Dakota Fanning', 'Dianne Wiest']","['Jessie Nelson', 'Kristine Johnson', 'Jessie Nelson', 'Marshall Herskovitz', 'Jessie Nelson', 'Richard Solomon', 'Edward Zwick', 'John Powell', 'Elliot Davis', 'Richard Chew', 'Aaron Osborne']"
"$13,810,266",Enemy at the Gates,Paramount Pictures,"March 15, 2001 (Germany)",R,2 hr 11 min,,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.,"['Jude Law', 'Ed Harris', 'Joseph Fiennes', 'Rachel Weisz']","['Jean-Jacques Annaud', 'Jean-Jacques Annaud', 'Alain Godard', 'Jean-Jacques Annaud', 'John D. Schofield', 'James Horner', 'Robert Fraisse', 'Noëlle Boisson', 'Humphrey Dixon', 'Wolf Kroeger']"
"$13,510,293",The Wedding Planner,Sony Pictures Releasing,"January 26, 2001 (Domestic)",PG-13,1 hr 43 min,,Mary Fiore is San Francisco's most successful supplier of romance and glamor. She knows all the tricks. She knows all the rules. But then she breaks the most important rule of all: she falls in love with the groom.,"['Jennifer Lopez', 'Matthew McConaughey', 'Bridgette Wilson-Sampras', 'Justin Chambers']","['Adam Shankman', 'Pamela Falk', 'Michael Ellis', 'Peter Abrams', 'Deborah Del Prete', 'Jennifer Gibgot', 'Robert L. Levy', 'Gigi Pritzker', 'Mervyn Warren', 'Julio Macat', 'Lisa Zeno Churgin', 'Bob Ziembicki']"
"$18,736,133",Behind Enemy Lines,Twentieth Century Fox,"November 30, 2001 (Domestic)",PG-13,1 hr 46 min,,"A disillusioned pilot shot down over war-torn Bosnia goes on the run from the local military and an assassin, as his commanding officer risks all to save him.","['Gene Hackman', 'Owen Wilson', 'Gabriel Macht', 'Charles Malik Whitfield']","['John Moore', 'Jim Thomas', 'John Thomas', 'David Veloz', 'Zak Penn', 'John Davis', 'Don Davis', 'Brendan Galvin', 'Paul Martin Smith', 'Nathan Crowley']"
"$241,219",Gosford Park,USA Films,"December 26, 2001 (Domestic)",R,2 hr 17 min,,"Set in the 1930s, a group of pretentious rich and famous get together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.","['Maggie Smith', 'Ryan Phillippe', 'Michael Gambon', 'Kristin Scott Thomas']","['Robert Altman', 'Julian Fellowes', 'Robert Altman', 'Bob Balaban', 'Robert Altman', 'Bob Balaban', 'David Levy', 'Patrick Doyle', 'Andrew Dunn', 'Tim Squyres', 'Stephen Altman']"
"$14,710,892",Ali,Sony Pictures Releasing,"December 25, 2001 (Domestic)",R,2 hr 37 min,,"A biography of sports legend Muhammad Ali, focusing on his triumphs and controversies between 1964 and 1974.","['Will Smith', 'Jamie Foxx', 'Jon Voight', 'Mario Van Peebles']","['Michael Mann', 'Gregory Allen Howard', 'Stephen J. Rivele', 'Christopher Wilkinson', 'Eric Roth', 'Michael Mann', 'Paul Ardaji', 'A. Kitman Ho', 'James Lassiter', 'Michael Mann', 'Jon Peters', 'Pieter Bourke', 'Lisa Gerrard', 'Emmanuel Lubezki', 'William Goldenberg', 'Lynzee Klingman', 'Stephen E. Rivkin', 'John Myhre']"
"$11,662,094",Rat Race,Paramount Pictures,"August 17, 2001 (Domestic)",PG-13,1 hr 52 min,Action Adventure Comedy,A Las Vegas casino magnate determined to find a new avenue for wagering sets up a race for money.,"['Breckin Meyer', 'Amy Smart', 'Whoopi Goldberg', 'Vince Vieluf']","['Jerry Zucker', 'Andy Breckman', 'Sean Daniel', 'Janet Zucker', 'Jerry Zucker', 'John Powell', 'Thomas E. Ackerman', 'Tom Lewis', 'Gary Frutkoff']"
"$11,408,853",Final Fantasy: The Spirits Within,Sony Pictures Releasing,"July 11, 2001 (Domestic)",PG-13,1 hr 46 min,,A scientist makes a last stand on Earth with the help of a ragtag team of soldiers against an invasion of alien phantoms.,"['Alec Baldwin', 'Steve Buscemi', 'Ming-Na Wen', 'Ving Rhames']","['Hironobu Sakaguchi', 'Motonori Sakakibara', 'Hironobu Sakaguchi', 'Al Reinert', 'Jeff Vintar', 'Jack Fletcher', 'Bruce B.L. Jurgens', 'Ramin Mebdy', 'Jun Aida', 'Chris Lee', 'Akio Sakai', 'Elliot Goldenthal', 'Motonori Sakakibara', 'Christopher S. Capp', 'Mauro Borrelli']"
"$19,610,520",The Animal,Revolution Studios,"June 1, 2001 (Domestic)",PG-13,1 hr 24 min,,"After receiving organ transplants from various animal donors, a man finds himself taking on the traits of those animals.","['Rob Schneider', 'Colleen Haskell', 'John C. McGinley', 'Edward Asner']","['Luke Greenfield', 'Tom Brady', 'Tom Brady', 'Rob Schneider', 'Barry Bernardi', ""Carr D'Angelo"", 'Todd Garner', 'Teddy Castellucci', 'Peter Lyons Collister', 'Jeff Gourson', 'Peck Prior', 'Alan Au']"
"$12,443,461",Blow,New Line Cinema,"April 6, 2001 (Domestic)",R,2 hr 4 min,,"The story of how George Jung, along with the Medellín Cartel headed by Pablo Escobar, established the American cocaine market in the 1970s in the United States.","['Johnny Depp', 'Penélope Cruz', 'Franka Potente', 'Rachel Griffiths']","['Ted Demme', 'Bruce Porter', 'David McKenna', 'Nick Cassavetes', 'Ted Demme', 'Tomas Krejci', 'Denis Leary', 'Joel Stillerman', 'Graeme Revell', 'Ellen Kuras', 'Kevin Tent', 'Michael Z. Hanan']"
"$18,485,586",Exit Wounds,Warner Bros.,"March 16, 2001 (Domestic)",R,1 hr 41 min,,"Orin Boyd, a tough cop in an inner-city precinct discovers a web of dirty cops and corruption.","['Steven Seagal', 'DMX', 'Isaiah Washington', 'Anthony Anderson']","['Andrzej Bartkowiak', 'Ed Horowitz', ""Richard D'Ovidio"", 'John Westermann', 'Dan Cracchiolo', 'Joel Silver', ""Damon 'Grease' Blackman"", 'Jeff Rona', 'Glen MacPherson', 'Derek Brechin', 'Paul D. Austerberry']"
"$13,309,241",Serendipity,Miramax,"October 5, 2001 (Domestic)",PG-13,1 hr 30 min,Comedy Romance,"A couple search for each other years after the night they first met, fell in love, and separated, convinced that one day they'd end up together.","['John Cusack', 'Kate Beckinsale', 'Jeremy Piven', 'Bridget Moynahan']","['Peter Chelsom', 'Marc Klein', 'Peter Abrams', 'Simon Fields', 'Robert L. Levy', 'Alan Silvestri', 'John de Borman', 'Christopher Greenbury', 'Caroline Hanania']"
"$9,725,408",Kate & Leopold,Miramax,"December 25, 2001 (Domestic)",PG-13,1 hr 58 min,Comedy Fantasy Romance,An English Duke from 1876 is inadvertently dragged to modern day New York where he falls for a plucky advertising executive.,"['Meg Ryan', 'Hugh Jackman', 'Liev Schreiber', 'Breckin Meyer']","['James Mangold', 'Steven Rogers', 'James Mangold', 'Steven Rogers', 'Cathy Konrad', 'Rolfe Kent', 'Stuart Dryburgh', 'David Brenner', 'Mark Friedberg']"
,Manitou's Shoe,,"July 19, 2001 (Germany)",,1 hr 27 min,Comedy Western,"The hilarious adventures of two best friends, Apache chief Abahachi and cowboy Ranger, in the Wild West.","['Michael Herbig', 'Christian Tramitz', 'Marie Bäumer', 'Sky du Mont']","['Michael Herbig', 'Michael Herbig', 'Alfons Biedermann', 'Rick Kavanian', 'Murmel Clausen', 'Bernd Eichinger', 'Michael Herbig', 'Michael Wolf', 'Ralf Wengenmayr', 'Eddie Schneidermeier', 'Stephan Schuh', 'Alexander Dittner', 'Claus Kottmann']"
"$11,014,818",From Hell,Twentieth Century Fox,"October 19, 2001 (Domestic)",R,2 hr 2 min,,"After five ritualistic murders are committed in 1888 London, Inspector Abberline's assignment is to investigate the ""Jack the Ripper"" murders. Along with a string of mutilated prostitutes, he uncovers a conspiracy involving the government.","['Johnny Depp', 'Heather Graham', 'Ian Holm', 'Robbie Coltrane']","['Albert Hughes', 'Allen Hughes', 'Alan Moore', 'Eddie Campbell', 'Terry Hayes', 'Rafael Yglesias', 'Jane Hamsher', 'Don Murphy', 'Trevor Jones', 'Peter Deming', 'George Bowers', 'Dan Lebental', 'Martin Childs']"
"$19,112,404",The One,Revolution Studios,"November 2, 2001 (Domestic)",PG-13,1 hr 27 min,Action Sci-Fi Thriller,"A rogue Multiverse agent goes on a manhunt for alternate versions of himself, getting stronger with each kill. Only the last version of himself, an LASD cop, can stop his crusade before he becomes ""The One"".","['Jet Li', 'Carla Gugino', 'Delroy Lindo', 'Jason Statham']","['James Wong', 'Glen Morgan', 'James Wong', 'Steven Chasman', 'Glen Morgan', 'Charles Newirth', 'James Wong', 'Trevor Rabin', 'Robert McLachlan', 'James Coblentz', 'David L. Snyder']"
"$276,981",The Royal Tenenbaums,Walt Disney Studios Motion Pictures,"December 14, 2001 (Domestic)",R,1 hr 50 min,,The eccentric members of a dysfunctional family reluctantly gather under the same roof for various reasons.,"['Gene Hackman', 'Gwyneth Paltrow', 'Anjelica Huston', 'Ben Stiller']","['Wes Anderson', 'Wes Anderson', 'Owen Wilson', 'Wes Anderson', 'Barry Mendel', 'Scott Rudin', 'Mark Mothersbaugh', 'Robert D. Yeoman', 'Dylan Tichenor', 'David Wasco']"
"$17,268,883",Down to Earth,Paramount Pictures,"February 16, 2001 (Domestic)",PG-13,1 hr 27 min,,"After dying before his time, an aspiring black comic gets a second shot at life - by being placed in the body of a wealthy white businessman.","['Chris Rock', 'Regina King', 'Chazz Palminteri', 'Eugene Levy']","['Chris Weitz', 'Paul Weitz', 'Elaine May', 'Warren Beatty', 'Chris Rock', 'Lance Crouther', 'Ali LeRoi', 'Louis C.K.', 'Sean Daniel', 'James Jacks', 'Michael Rotenberg', 'Eddie Berkeley', 'Jamshied Sharifi', 'Richard Crudo', 'Priscilla Nedd-Friendly', 'Paul Peters']"
"$475,181",Brotherhood of the Wolf,Universal Pictures,"March 20, 2001 (Russia/CIS)",R,2 hr 22 min,,"In 18th-century France, the Chevalier de Fronsac and his Native American friend Mani are sent to the Gevaudan province at the king's behest to investigate the killings of hundreds by a mysterious beast.","['Samuel Le Bihan', 'Mark Dacascos', 'Jérémie Renier', 'Vincent Cassel']","['Christophe Gans', 'Stéphane Cabel', 'Stéphane Cabel', 'Christophe Gans', 'Richard Grandpierre', 'Samuel Hadida', 'Joseph LoDuca', 'Dan Laustsen', 'Xavier Loutreuil', 'Sébastien Prangère', 'David Wu', 'Guy-Claude François']"
"$15,165,355",Thir13en Ghosts,Warner Bros.,"October 26, 2001 (Domestic)",R,1 hr 31 min,,"When Cyrus Kriticos, a very rich collector of unique things, dies, he leaves his house, fortune, and his prized collection of ghosts.","['Tony Shalhoub', 'Shannon Elizabeth', 'Embeth Davidtz', 'Matthew Lillard']","['Steve Beck', 'Robb White', 'Neal Marshall Stevens', ""Richard D'Ovidio"", 'Todd Alcott', 'James Gunn', 'Gilbert Adler', 'Joel Silver', 'Robert Zemeckis', 'John Frizzell', 'Gale Tattersall', 'Derek Brechin', 'Edward A. Warschilka', 'Sean Hargreaves']"
"$8,240,752",Pokémon 3 the Movie: Spell of the Unown,Warner Bros.,"April 6, 2001 (Domestic)",G,1 hr 33 min,,"In the town of Greenfield, a young, lonely girl's dreams and wishes are brought into reality by a collective of reality-warping Pokémon.","['Veronica Taylor', 'Eric Stuart', 'Rica Matsumoto', 'Ikue Ôtani']","['Kunihiko Yuyama', 'Takeshi Shudô', 'Hideki Sonoda', 'Satoshi Tajiri', 'Yukako Matsusako', 'Takemoto Mori', 'Chôji Yoshikawa', 'Shinji Miyazaki', 'Ralph Schuckett', 'Hirokazu Tanaka', 'Hisao Shirai', 'Toshio Henmi', 'Yutaka Itô']"
"$13,050,700",Bandits,Metro-Goldwyn-Mayer (MGM),"October 12, 2001 (Domestic)",PG-13,2 hr 3 min,,Two bank robbers fall in love with the girl they've kidnapped.,"['Bruce Willis', 'Billy Bob Thornton', 'Cate Blanchett', 'Troy Garity']","['Barry Levinson', 'Harley Peyton', 'Ashok Amritraj', 'Michele Berk', 'Michael Birnbaum', 'David Hoberman', 'Barry Levinson', 'Arnold Rifkin', 'Paula Weinstein', 'Christopher Young', 'Dante Spinotti', 'Stu Linder', 'Victor Kempster']"
"$12,615,116",Not Another Teen Movie,Sony Pictures Releasing,"December 14, 2001 (Domestic)",R,1 hr 29 min,,A sendup of all the teen movies that have accumulated in the past two decades.,"['Chyler Leigh', 'Jaime Pressly', 'Chris Evans', 'Eric Christian Olsen']","['Joel Gallen', 'Mike Bender', 'Adam Jay Epstein', 'Andrew Jacobson', 'Phil Beauman', 'Buddy Johnson', 'Neal H. Moritz', 'Theodore Shapiro', 'Reynaldo Villalobos', 'Steve Welch', 'Joseph T. Garrity']"
"$9,733,954",Sweet November,Warner Bros.,"February 16, 2001 (Domestic)",PG-13,1 hr 59 min,Drama Romance,"A workaholic executive, and an unconventional woman agree to a personal relationship for a short period. In this short period she changes his life.","['Keanu Reeves', 'Charlize Theron', 'Jason Isaacs', 'Greg Germann']","[""Pat O'Connor"", 'Herman Raucher', 'Paul Yurick', 'Kurt Voelker', 'Kurt Voelker', 'Elliott Kastner', 'Steven Reuther', 'Deborah Stoff', 'Erwin Stoff', 'Christopher Young', 'Edward Lachman', 'Anne V. Coates', 'Naomi Shohan']"
"$17,215,275",K-PAX,Universal Pictures,"October 26, 2001 (Domestic)",PG-13,2 hr,,"PROT is a patient at a mental hospital who claims to be from a faraway planet named K-PAX. His psychiatrist tries to help him, only to begin to doubt his own explanations.","['Kevin Spacey', 'Jeff Bridges', 'Mary McCormack', 'Alfre Woodard']","['Iain Softley', 'Gene Brewer', 'Charles Leavitt', 'Robert F. Colesberry', 'Lawrence Gordon', 'Lloyd Levin', 'Edward Shearmur', 'John Mathieson', 'Craig McKay', 'John Beard']"
"$13,304,027",Kiss of the Dragon,Twentieth Century Fox,"July 6, 2001 (Domestic)",R,1 hr 38 min,,A betrayed intelligence officer enlists the aid of a prostitute to prove his innocence from a deadly conspiracy while returning a favor to her.,"['Jet Li', 'Bridget Fonda', 'Tchéky Karyo', 'Ric Young']","['Chris Nahon', 'Jet Li', 'Luc Besson', 'Robert Mark Kamen', 'Luc Besson', 'Steven Chasman', 'Happy Walters', 'Craig Armstrong', 'Thierry Arbogast', 'Marco Cavé', 'Jacques Bufnoir']"
"$7,209,345",Captain Corelli's Mandolin,Universal Pictures,"May 4, 2001 (United Kingdom)",R,2 hr 11 min,,"When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.","['Nicolas Cage', 'Penélope Cruz', 'John Hurt', 'Christian Bale']","['John Madden', 'Shawn Slovo', 'Louis de Bernières', 'Tim Bevan', 'Eric Fellner', 'Mark Huffam', 'Kevin Loader', 'Stephen Warbeck', 'John Toll', 'Mick Audsley', 'Jim Clay']"
"$15,525,043",Zoolander,Paramount Pictures,"September 28, 2001 (Domestic)",PG-13,1 hr 30 min,,"At the end of his career, a clueless fashion model is brainwashed to kill the Prime Minister of Malaysia.","['Ben Stiller', 'Owen Wilson', 'Christine Taylor', 'Will Ferrell']","['Ben Stiller', 'Drake Sather', 'Ben Stiller', 'Drake Sather', 'Ben Stiller', 'Drake Sather', 'Ben Stiller', 'John Hamburg', 'Stuart Cornfeld', 'Scott Rudin', 'Ben Stiller', 'David Arnold', 'Barry Peterson', 'Greg Hayden', 'Robin Standefer']"
"$111,026",The Crimson Rivers,TriStar Pictures,"January 26, 2001 (Domestic)",R,1 hr 46 min,,A murder detective must follow the footsteps of a brutal killer within the secrets of a classist college.,"['Jean Reno', 'Vincent Cassel', 'Nadia Farès', 'Dominique Sanda']","['Mathieu Kassovitz', 'Jean-Christophe Grangé', 'Jean-Christophe Grangé', 'Mathieu Kassovitz', 'Alain Goldman', 'Bruno Coulais', 'Thierry Arbogast', 'Maryline Monthieux', 'Thierry Flamand']"
"$13,106,108",Jeepers Creepers,United Artists,"August 31, 2001 (Domestic)",R,1 hr 30 min,,A brother and sister driving home through isolated countryside for spring break encounter a flesh-eating creature which is in the midst of its ritualistic eating spree.,"['Gina Philips', 'Justin Long', 'Jonathan Breck', 'Patricia Belcher']","['Victor Salva', 'Victor Salva', 'Tom Luse', 'Barry Opper', 'Bennett Salvay', 'Don E. FauntLeRoy', 'Ed Marx', 'Steven Legler']"
"$11,801,323",Heartbreakers,Metro-Goldwyn-Mayer (MGM),"March 23, 2001 (Domestic)",PG-13,2 hr 3 min,,A mother and daughter con team seduce and scam wealthy men.,"['Sigourney Weaver', 'Jennifer Love Hewitt', 'Gene Hackman', 'Ray Liotta']","['David Mirkin', 'Robert Dunn', 'Paul Guay', 'Stephen Mazur', 'John Davis', 'Irving Ong', 'John Debney', 'Dean Semler', 'William Steinkamp', 'Lilly Kilvert']"
"$10,523,154",15 Minutes,New Line Cinema,"March 9, 2001 (Domestic)",R,2 hr,,A homicide detective and a fire marshal must stop a pair of murderers who commit videotaped crimes to become media darlings.,"['Robert De Niro', 'Edward Burns', 'Kelsey Grammer', 'Avery Brooks']","['John Herzfeld', 'John Herzfeld', 'Keith Addis', 'David Blocker', 'John Herzfeld', 'Nick Wechsler', 'Anthony Marinelli', 'J. Peter Robinson', 'Jean-Yves Escoffier', 'Steven Cohen', 'Mayne Berke']"
"$12,174,504",Driven,Warner Bros.,"April 27, 2001 (Domestic)",PG-13,1 hr 56 min,,A young hot shot driver is in the middle of a championship season and is coming apart at the seams. A former CART champion is called in to give him guidance.,"['Sylvester Stallone', 'Kip Pardue', 'Til Schweiger', 'Burt Reynolds']","['Renny Harlin', 'Jan Skrentny', 'Neal Tabachnick', 'Sylvester Stallone', 'Renny Harlin', 'Elie Samaha', 'Sylvester Stallone', 'BT', 'Mauro Fiore', 'Steve Gilson', 'Stuart Levy', 'Charles Wood']"
